,Actual,Predicted
2022-09-05,0.6585,0.6570927041053772
2022-09-06,0.6528,0.6560889797210694
2022-09-07,0.6552,0.654000463974476
2022-09-08,0.6511,0.6527024313449861
2022-09-09,0.6515,0.6512179259300233
2022-09-10,0.6515,0.6502178339362145
2022-09-11,0.6515,0.6497026328325273
2022-09-12,0.6531,0.6494552676439286
2022-09-13,0.6513,0.6496626644492149
2022-09-14,0.6547,0.6496684061646462
2022-09-15,0.6564,0.650284292781353
2022-09-16,0.6582,0.6515576541662217
2022-09-17,0.6582,0.6532345856189729
2022-09-18,0.6582,0.6547099526405336
2022-09-19,0.657,0.655877279651165
2022-09-20,0.6565,0.6565054172754289
2022-09-21,0.655,0.6568307791352272
2022-09-22,0.6532,0.6566581952571869
2022-09-23,0.652,0.6559481807708741
2022-09-24,0.652,0.6549740171551705
2022-09-25,0.652,0.6541739665269852
2022-09-26,0.654,0.6536048597812654
2022-09-27,0.6559,0.6536783416509628
2022-09-28,0.6589,0.6542627394914627
2022-09-29,0.6597,0.6554704035639763
2022-09-30,0.66,0.6566532150745392
2022-10-01,0.66,0.6575902025938035
2022-10-02,0.66,0.6572788746953011
2022-10-03,0.6583,0.6564731548786163
2022-10-04,0.6543,0.655450646018982
2022-10-05,0.6509,0.6537286209464074
2022-10-06,0.6493,0.6514642394781113
2022-10-07,0.6491,0.6494119932413102
2022-10-08,0.6491,0.6480433919072152
2022-10-09,0.6491,0.647215503025055
2022-10-10,0.6531,0.6467656365990639
2022-10-11,0.659,0.6471903059601785
2022-10-12,0.6605,0.6489516527175904
2022-10-13,0.6605,0.6511360188484192
2022-10-14,0.6605,0.6529276576876641
2022-10-15,0.6605,0.6542978727459908
2022-10-16,0.6605,0.6556096854925156
2022-10-17,0.66,0.6568166786909104
2022-10-18,0.6589,0.6577420558571816
2022-10-19,0.6598,0.6582052914142609
2022-10-20,0.6623,0.6588200296878816
2022-10-21,0.6635,0.6600260860800744
2022-10-22,0.6635,0.6613614035964013
2022-10-23,0.6635,0.6624376851320267
2022-10-24,0.6635,0.6632122364997864
2022-10-25,0.6623,0.6636959911346436
2022-10-26,0.66,0.6637284832000733
2022-10-27,0.6604,0.6631447864532471
2022-10-28,0.6637,0.6626328248858453
2022-10-29,0.6637,0.6629533274412156
2022-10-30,0.6637,0.6633554530143738
2022-10-31,0.6683,0.6636699418783188
2022-11-01,0.6655,0.6648067894458771
2022-11-02,0.6597,0.6639255146980286
2022-11-03,0.6587,0.6613986763954163
2022-11-04,0.6566,0.6588320449829103
2022-11-05,0.6566,0.6563122901439667
2022-11-06,0.6566,0.6545137431144715
2022-11-07,0.6524,0.6532556667804719
2022-11-08,0.6528,0.6514761822462083
2022-11-09,0.6475,0.6502067312717439
2022-11-10,0.6481,0.6483830778360368
2022-11-11,0.6409,0.6470386884093285
2022-11-12,0.6409,0.6449675761044026
2022-11-13,0.6409,0.6430104942679405
2022-11-14,0.6384,0.6418493773758412
2022-11-15,0.6355,0.6407511503994465
2022-11-16,0.6347,0.6389740411221981
2022-11-17,0.6369,0.6371507835626603
2022-11-18,0.6379,0.6360010050475599
2022-11-19,0.6379,0.6356826631903649
2022-11-20,0.6379,0.6356214746356011
2022-11-21,0.642,0.6355542210161687
2022-11-22,0.6441,0.6364935868144036
2022-11-23,0.6446,0.6380982300698758
2022-11-24,0.6474,0.6396226071655751
2022-11-25,0.642,0.6413311754703522
2022-11-26,0.642,0.6415723124086857
2022-11-27,0.642,0.6411421430885792
2022-11-28,0.6454,0.6408555589616299
2022-11-29,0.6432,0.6415497232913971
2022-11-30,0.6385,0.6419961023807527
2022-12-01,0.6348,0.6411173902511598
2022-12-02,0.6337,0.6382504066824913
2022-12-03,0.6337,0.6361599901258946
2022-12-04,0.6337,0.6347555937290192
2022-12-05,0.6337,0.6338115046143532
2022-12-06,0.639,0.633021084958315
2022-12-07,0.6439,0.6332888574123383
2022-12-08,0.6426,0.6347311400651933
2022-12-09,0.6423,0.6358177959740162
2022-12-10,0.6423,0.6362705000162125
2022-12-11,0.6423,0.6364845602333546
2022-12-12,0.6423,0.636765496325493
2022-12-13,0.6373,0.6371005344867707
2022-12-14,0.6341,0.6366788870811463
2022-12-15,0.6365,0.6355938720941544
2022-12-16,0.6416,0.6349275369524956
2022-12-17,0.6416,0.6356778824567796
2022-12-18,0.6416,0.6369504279136659
2022-12-19,0.6411,0.6378438116371632
2022-12-20,0.6441,0.6382749086976052
2022-12-21,0.6432,0.6390725598931313
2022-12-22,0.6424,0.6398531189084053
2022-12-23,0.6436,0.6401321783661843
2022-12-24,0.6436,0.6404831271231175
2022-12-25,0.6436,0.6409361847341061
2022-12-26,0.6431,0.6413216472446919
2022-12-27,0.6389,0.6415313709557057
2022-12-28,0.6316,0.6407186976194382
2022-12-29,0.6345,0.6383146595001221
2022-12-30,0.6333,0.6365727741360665
2022-12-31,0.6333,0.6353461110293865
2023-01-01,0.6333,0.6345374689817429
2023-01-02,0.6333,0.6332601337254048
2023-01-03,0.6306,0.6318359737396241
2023-01-04,0.6245,0.6316754263103009
2023-01-05,0.6192,0.6310109798908234
2023-01-06,0.6238,0.6293967147290708
2023-01-07,0.6238,0.6284580802440644
2023-01-08,0.6238,0.6282065387129784
2023-01-09,0.6209,0.6281419232606889
2023-01-10,0.6228,0.6275563408136369
2023-01-11,0.6238,0.6271187495708466
2023-01-12,0.6178,0.6270143651843072
2023-01-13,0.6154,0.62599865270257
2023-01-14,0.6154,0.6243168830990792
2023-01-15,0.6154,0.6227628787517548
2023-01-16,0.6145,0.6217332924723625
