,Actual,Predicted
2024-10-02,23.0104,25.023628638754786
2024-10-03,22.8637,25.028244178305567
2024-10-04,22.9485,25.026814217443764
2024-10-05,22.9485,25.02349679839164
2024-10-06,22.9485,25.01867467137724
2024-10-07,22.8887,25.01407603443712
2024-10-08,23.0207,25.010000439393522
2024-10-09,22.8957,25.009273814941942
2024-10-10,22.8245,25.010614004160466
2024-10-11,22.7433,25.01281265819371
2024-10-12,22.7433,25.014680396671594
2024-10-13,22.7433,25.01729992571026
2024-10-14,22.7433,25.020334883357584
2024-10-15,22.6463,25.024695944714548
2024-10-16,22.6867,25.011904988001287
2024-10-17,22.5682,25.000004047642648
2024-10-18,22.4498,24.988545955683293
2024-10-19,22.4498,24.977198294113578
2024-10-20,22.4498,24.965970265465977
2024-10-21,22.6157,24.955677514608205
2024-10-22,22.5876,24.94966056082696
2024-10-23,22.5876,24.946907688970864
2024-10-24,22.5137,24.94644042568952
2024-10-25,22.5615,24.94646390153766
2024-10-26,22.5615,24.94724405092299
2024-10-27,22.5615,24.948620862464608
2024-10-28,22.3355,24.951025164927543
2024-10-29,22.415,24.95255353654474
2024-10-30,22.3422,24.954000775630774
2024-10-31,22.3902,24.95518527302444
