,Actual,Predicted
2024-10-02,32.7537,32.57427589261532
2024-10-03,33.1991,32.65098105320931
2024-10-04,33.225,32.91729321267605
2024-10-05,33.225,33.100683692884445
2024-10-06,33.225,33.183896878767015
2024-10-07,33.5962,33.2211914121151
2024-10-08,33.6738,33.35813669641018
2024-10-09,33.5779,33.46178205471039
2024-10-10,33.6815,33.48779787626266
2024-10-11,33.4761,33.51728837537765
2024-10-12,33.4761,33.486691372060776
2024-10-13,33.4761,33.45192933430672
2024-10-14,33.4761,33.428611856794355
2024-10-15,33.4974,33.41263266427517
2024-10-16,33.4691,33.43906870305538
2024-10-17,33.3861,33.45110721440315
2024-10-18,33.3048,33.43812016186714
2024-10-19,33.3048,33.40832670953274
2024-10-20,33.3048,33.393954110240934
2024-10-21,33.4076,33.39560699858666
2024-10-22,33.6693,33.43730312933922
2024-10-23,33.6693,33.54649805135727
2024-10-24,33.9385,33.621085846209525
2024-10-25,33.8958,33.73331462469101
2024-10-26,33.8958,33.78590079174042
2024-10-27,33.8958,33.81643064169884
2024-10-28,33.9467,33.83452185821533
2024-10-29,33.942,33.86227629039288
2024-10-30,33.8744,33.88261536383629
2024-10-31,33.9135,33.87598753085136
