,Actual,Predicted
2024-10-02,22.878,22.873061887782814
2024-10-03,23.0876,22.889196145766974
2024-10-04,23.0436,22.92121283415556
2024-10-05,23.0436,22.954516761374474
2024-10-06,23.0436,22.979876771378517
2024-10-07,23.1446,22.990835774451494
2024-10-08,22.9755,23.00145036097765
2024-10-09,22.9189,23.00093950045109
2024-10-10,22.9366,22.989002368795873
2024-10-11,22.8446,22.964249771237373
2024-10-12,22.8446,22.934826654732227
2024-10-13,22.8446,22.904261487543582
2024-10-14,22.8446,22.875951600253583
2024-10-15,22.8027,22.858480746674537
2024-10-16,22.6703,22.84833919249773
2024-10-17,22.6186,22.824936880731585
2024-10-18,22.6093,22.791016534358263
2024-10-19,22.6093,22.75563133685589
2024-10-20,22.6093,22.727496539986134
2024-10-21,22.693,22.706889190113547
2024-10-22,22.7628,22.698847279906275
2024-10-23,22.7628,22.704842865860464
2024-10-24,22.8288,22.717604291510582
2024-10-25,22.7616,22.738004487079383
2024-10-26,22.7616,22.757034942364694
2024-10-27,22.7616,22.77361665364504
2024-10-28,22.6783,22.78558260676861
2024-10-29,22.5879,22.78860381718874
2024-10-30,22.4967,22.777055054819584
2024-10-31,22.5642,22.752981202840804
