,Actual,Predicted
2022-09-05,25.3575,25.27761645720005
2022-09-06,25.2416,25.261490845656397
2022-09-07,25.078,25.23249933063984
2022-09-08,24.9975,25.185729292869567
2022-09-09,25.1652,25.130183117985727
2022-09-10,25.1652,25.0878631149292
2022-09-11,25.1652,25.05683392210007
2022-09-12,25.3574,25.03722307449579
2022-09-13,25.374299999999998,25.035253127133846
2022-09-14,25.1218,25.045455206394195
2022-09-15,25.205300000000005,25.041470638394355
2022-09-16,25.2305,25.040732088267802
2022-09-17,25.2305,25.037080408227443
2022-09-18,25.2305,25.040188803589345
2022-09-19,25.1812,25.046061898303034
2022-09-20,25.2365,25.04752963157892
2022-09-21,25.215999999999998,25.053048222231865
2022-09-22,25.0671,25.05903444120884
2022-09-23,25.1652,25.051919141209126
2022-09-24,25.1652,25.048138485097887
2022-09-25,25.1652,25.04320208810568
2022-09-26,25.0068,25.04274598836899
2022-09-27,25.0167,25.027286152744292
2022-09-28,24.8208,25.005742825686934
2022-09-29,25.102499999999996,24.96210712260008
2022-09-30,25.054599999999997,24.944307704281808
2022-10-01,25.054599999999997,24.930228416991234
2022-10-02,25.054599999999997,24.94166477563381
2022-10-03,24.9064,24.9379842741251
2022-10-04,24.9733,24.919433336019516
2022-10-05,24.734900000000003,24.900310652035476
2022-10-06,24.7624,24.857192654573918
2022-10-07,24.4361,24.812201621937753
2022-10-08,24.4361,24.73708567004204
2022-10-09,24.4361,24.65849384906292
2022-10-10,24.3956,24.57792271374464
2022-10-11,24.3262,24.504077068066596
2022-10-12,24.327600000000004,24.432960455173255
2022-10-13,24.327600000000004,24.369710301798584
2022-10-14,24.327600000000004,24.315439116621018
2022-10-15,24.327600000000004,24.27146187913418
2022-10-16,24.327600000000004,24.24063948034048
2022-10-17,24.213099999999997,24.21677422373891
2022-10-18,24.4161,24.187988421952724
2022-10-19,24.4417,24.183516050601007
2022-10-20,24.3654,24.1920778280437
2022-10-21,24.4618,24.200295549207926
2022-10-22,24.4618,24.21490947473645
2022-10-23,24.4618,24.230227004361154
2022-10-24,24.4618,24.245923896563053
2022-10-25,24.574499999999997,24.258978220385313
2022-10-26,24.7651,24.282993708890675
2022-10-27,24.945199999999996,24.326362092858552
2022-10-28,24.7887,24.392504120314122
2022-10-29,24.7887,24.449457143121958
2022-10-30,24.7887,24.49770716329217
2022-10-31,24.8296,24.530672798526286
2022-11-01,24.8198,24.56312721296549
2022-11-02,24.552,24.597957597202065
2022-11-03,24.454900000000002,24.59285655757189
2022-11-04,24.3129,24.56932599027157
2022-11-05,24.3129,24.51925049034953
2022-11-06,24.3129,24.460601324129104
2022-11-07,24.455399999999997,24.402278200769423
2022-11-08,24.565699999999996,24.364353471636772
2022-11-09,24.3756,24.348089517045022
2022-11-10,24.1167,24.32361396585107
2022-11-11,24.2511,24.270437636202573
2022-11-12,24.2511,24.22344963607788
2022-11-13,24.2511,24.18369330263138
2022-11-14,24.385,24.154735652840138
2022-11-15,24.357999999999997,24.14550882001519
2022-11-16,24.5404,24.146778405696153
2022-11-17,24.5506,24.171364199006558
2022-11-18,24.452400000000004,24.20177228919268
2022-11-19,24.452400000000004,24.223768113303183
2022-11-20,24.452400000000004,24.23881111844182
2022-11-21,24.3804,24.25214933372736
2022-11-22,24.355400000000003,24.256695920360087
2022-11-23,24.4164,24.254816760623456
2022-11-24,24.703000000000003,24.25667466452718
2022-11-25,24.5532,24.290886828267574
2022-11-26,24.5532,24.31645002962351
2022-11-27,24.5532,24.338389651870727
2022-11-28,24.4406,24.352299613034727
2022-11-29,24.253,24.350821071708204
2022-11-30,24.1041,24.32379986432195
2022-12-01,24.275,24.270421424126624
2022-12-02,24.0908,24.239601907479763
2022-12-03,24.0908,24.197179588210584
2022-12-04,24.0908,24.158757328480483
2022-12-05,24.0908,24.11878483402133
2022-12-06,23.9446,24.08306386641264
2022-12-07,23.9073,24.03798348722458
2022-12-08,23.7816,23.987363261550666
2022-12-09,23.9623,23.92366241246462
2022-12-10,23.9623,23.881299177205563
2022-12-11,23.9623,23.849086863100528
2022-12-12,23.9623,23.82806340327859
2022-12-13,23.9088,23.81124715729952
2022-12-14,24.0491,23.795268535244464
2022-12-15,24.1659,23.799784138798714
2022-12-16,23.9443,23.827432213121654
2022-12-17,23.9443,23.83626203022003
2022-12-18,23.9443,23.83470783253908
2022-12-19,23.7763,23.828381880503894
2022-12-20,23.7603,23.807640871071815
2022-12-21,23.6105,23.781202217614652
2022-12-22,23.7746,23.739182678365708
2022-12-23,23.6931,23.712698631095886
2022-12-24,23.6931,23.6881593124032
2022-12-25,23.6931,23.666772341811658
2022-12-26,23.7015,23.648308588647843
2022-12-27,23.777,23.634712781488897
2022-12-28,23.7671,23.63118935698271
2022-12-29,23.7887,23.632882978516818
2022-12-30,23.7936,23.6366261667192
2022-12-31,23.7936,23.64137774604559
2023-01-01,23.7936,23.64559000364542
2023-01-02,23.7936,23.710972225141525
2023-01-03,23.7857,23.691673369932175
2023-01-04,23.646,23.70919322000742
2023-01-05,23.5423,23.712740061956644
2023-01-06,23.4362,23.698413270306588
2023-01-07,23.4362,23.663654579472542
2023-01-08,23.4362,23.623828353965283
2023-01-09,23.6084,23.57847200921774
2023-01-10,23.5228,23.561868321567776
2023-01-11,23.5403,23.541074712955954
2023-01-12,23.4737,23.52610123960972
2023-01-13,23.4845,23.501920027661324
2023-01-14,23.4845,23.480232593262198
2023-01-15,23.4845,23.459822670447828
2023-01-16,23.382,23.442990212392807
2023-01-17,23.478,23.4193994802773
2023-01-18,23.5507,23.40656131746769
