,Actual,Predicted
2023-09-27,5.0673,4.992492524045706
2023-09-28,5.0968,5.000254505234957
2023-09-29,5.0905,5.011670280638337
2023-09-30,5.0905,5.024037179642916
2023-10-01,5.0905,5.035704556497932
2023-10-02,5.0984,5.0443217039644725
2023-10-03,5.1469,5.051147303473949
2023-10-04,5.1408,5.059803777712584
2023-10-05,5.1288,5.069939298141003
2023-10-06,5.1196,5.0798200709760195
2023-10-07,5.1196,5.087373328131438
2023-10-08,5.1196,5.093014989548922
2023-10-09,5.1517,5.097454555141926
2023-10-10,5.135,5.102263477778435
2023-10-11,5.0771,5.1068833622396
2023-10-12,5.0233,5.1082007866323
2023-10-13,5.0233,5.101719914370776
2023-10-14,5.0233,5.089030266165734
2023-10-15,5.0233,5.074705972588062
2023-10-16,5.0223,5.063030910158158
2023-10-17,5.0516,5.052393984621763
2023-10-18,5.0298,5.0443159510195255
2023-10-19,5.0461,5.037725458189845
2023-10-20,5.0512,5.03335443354249
2023-10-21,5.0512,5.0302697763741016
2023-10-22,5.0512,5.029281977748871
2023-10-23,5.0512,5.029345394977928
2023-10-24,5.0289,5.030097098135949
2023-10-25,5.0042,5.0298997901022435
2023-10-26,5.0296,5.027373168593646
2023-10-27,5.0114,5.024280196622015
2023-10-28,5.0114,5.020953960710764
2023-10-29,5.0114,5.018490127202869
2023-10-30,5.0,5.015458190381527
2023-10-31,4.9903,5.012215237337351
2023-11-01,5.0209,5.008110421228409
2023-11-02,4.9911,5.0039612445205455
2023-11-03,4.9709,4.99942266535163
2023-11-04,4.9709,4.993635966798664
2023-11-05,4.9709,4.985556809574366
2023-11-06,4.9403,4.977358233797551
2023-11-07,4.9571,4.968392628657818
2023-11-08,4.95,4.959465046888591
2023-11-09,4.9438,4.950525869339705
2023-11-10,4.9653,4.942272281026841
2023-11-11,4.9653,4.935229148286582
2023-11-12,4.9653,4.929832481423021
2023-11-13,5.0097,4.926304173320532
2023-11-14,5.0014,4.925852477252484
2023-11-15,4.9743,4.928369570446015
2023-11-16,4.9785,4.932628817170858
2023-11-17,4.9152,4.934948871999979
2023-11-18,4.9152,4.932665222525597
2023-11-19,4.9152,4.927408828639985
2023-11-20,4.9452,4.91939133579433
2023-11-21,4.9882,4.913877272897959
2023-11-22,4.9913,4.913122019094229
2023-11-23,4.9908,4.916761116331816
2023-11-24,5.0154,4.922863642573357
2023-11-25,5.0154,4.930183186340332
2023-11-26,5.0154,4.938331244069338
2023-11-27,5.0029,4.947165969711542
2023-11-28,4.9598,4.954719316756726
2023-11-29,4.9445,4.9585701942801474
2023-11-30,4.9618,4.958080834400654
2023-12-01,4.9992,4.955566842404008
2023-12-02,4.9992,4.954218361097575
2023-12-03,4.9992,4.956170676898957
2023-12-04,4.9498,4.9594015847146515
2023-12-05,4.9498,4.959363336619735
2023-12-06,4.9725,4.9557343969255685
2023-12-07,4.9996,4.950364517211915
2023-12-08,4.9821,4.94743226813972
2023-12-09,4.9821,4.946145541101695
2023-12-10,4.9821,4.9451107750743635
2023-12-11,4.9821,4.9431718079030516
2023-12-12,5.0335,4.941543185144663
2023-12-13,5.0432,4.942788832560182
2023-12-14,4.9993,4.94761577809453
2023-12-15,4.9588,4.953056445997953
2023-12-16,4.9588,4.955185305297375
2023-12-17,4.9588,4.952241100886464
2023-12-18,4.9749,4.94704758489132
2023-12-19,4.9683,4.943225202423334
2023-12-20,4.9697,4.940412911242247
2023-12-21,4.9494,4.938781951349974
2023-12-22,4.9231,4.936039055067301
2023-12-23,4.9231,4.931207300430537
2023-12-24,4.9231,4.924825306910277
2023-12-25,4.9109,4.918373558932543
2023-12-26,4.9234,4.912344292849303
2023-12-27,4.9007,4.90706780860126
2023-12-28,4.8747,4.90140574220717
2023-12-29,4.8747,4.894995028907061
2023-12-30,4.8747,4.887777734747529
2023-12-31,4.8747,4.880979012277723
2024-01-01,4.8747,4.875292226198316
2024-01-02,4.887,4.8757796085029845
2024-01-03,4.8644,4.877087774249912
2024-01-04,4.897,4.877601584145427
2024-01-05,4.8859,4.878296746641398
2024-01-06,4.8859,4.878443761351705
2024-01-07,4.8859,4.878803635025025
2024-01-08,4.9412,4.878372523713113
2024-01-09,4.9484,4.8795259891748435
2024-01-10,4.9423,4.882627770343423
2024-01-11,4.959,4.887489143657684
2024-01-12,4.9611,4.892931789135933
2024-01-13,4.9611,4.8991602958828215
2024-01-14,4.9611,4.9058421616584065
2024-01-15,4.9305,4.912750235027075
2024-01-16,4.9482,4.918619182714821
2024-01-17,5.0034,4.923271742105484
2024-01-18,4.9986,4.9288923693180084
2024-01-19,5.0024,4.9362919149756435
2024-01-20,5.0024,4.945095134255291
2024-01-21,5.0024,4.9531689879834655
2024-01-22,4.9941,4.960609118869901
2024-01-23,5.0351,4.966738117647171
2024-01-24,5.0604,4.973210000932217
2024-01-25,5.0482,4.981420262378455
2024-01-26,5.0233,4.991325485229493
2024-01-27,5.0233,4.999880653703213
2024-01-28,5.0233,5.005737286493183
2024-01-29,5.0089,5.009904800713063
2024-01-30,4.9924,5.013145596402884
2024-01-31,5.0012,5.014207104635239
2024-02-01,5.0161,5.013467761319876
2024-02-02,4.9937,5.0150394389122726
2024-02-03,4.9937,5.015375851356984
2024-02-04,4.9937,5.0145592927336695
2024-02-05,5.0266,5.012069975477457
2024-02-06,5.0304,5.010407284498215
2024-02-07,5.0136,5.009924396681786
2024-02-08,5.0315,5.00988691264987
2024-02-09,5.0553,5.009791359829903
2024-02-10,5.0553,5.011082716190815
2024-02-11,5.0553,5.014311601486803
2024-02-12,5.0396,5.01848226184845
2024-02-13,5.0406,5.02159456011951
2024-02-14,5.0744,5.024160058951378
2024-02-15,5.067,5.027711693447829
2024-02-16,5.0813,5.033590394175053
2024-02-17,5.0813,5.040588896647096
2024-02-18,5.0813,5.047329954832793
2024-02-19,5.0578,5.054268186217547
2024-02-20,5.0846,5.059229651784897
2024-02-21,5.0653,5.063830569505692
2024-02-22,5.0621,5.066980756312609
2024-02-23,5.0668,5.069840059840679
2024-02-24,5.0668,5.071167551887036
2024-02-25,5.0668,5.07223993678093
2024-02-26,5.0668,5.0731604079723365
2024-02-27,5.0541,5.074265782409907
2024-02-28,5.0554,5.074632802319527
2024-02-29,5.0516,5.074063260769845
2024-03-01,5.0619,5.07284417577982
2024-03-02,5.0619,5.073005258238316
2024-03-03,5.0619,5.072848220819235
2024-03-04,5.0429,5.072374771428109
2024-03-05,5.0436,5.07082767868638
2024-03-06,5.0271,5.068105906498433
2024-03-07,5.0038,5.063826524466276
2024-03-08,5.0029,5.0577950560837985
2024-03-09,5.0029,5.050594571310282
2024-03-10,5.0029,5.043046078312397
2024-03-11,5.0007,5.036192253416777
2024-03-12,5.0188,5.030246809539199
2024-03-13,5.0423,5.025990619066358
2024-03-14,5.0288,5.024123383927345
2024-03-15,5.0452,5.023935873878003
2024-03-16,5.0452,5.026293053179979
2024-03-17,5.0452,5.028852124893666
2024-03-18,5.0482,5.031973816645146
2024-03-19,5.0753,5.0354041898489
2024-03-20,5.0664,5.04004070391655
2024-03-21,5.0642,5.045310311597586
2024-03-22,5.103,5.051033503031731
2024-03-23,5.103,5.057719863295556
2024-03-24,5.103,5.065416764295102
2024-03-25,5.104,5.074101104360819
2024-03-26,5.0864,5.082027673709393
2024-03-27,5.0891,5.088165526628495
2024-03-28,5.0922,5.09245578532219
2024-03-29,5.1032,5.095323448598386
2024-03-30,5.1032,5.098084502613545
2024-03-31,5.1032,5.10079530825019
2024-04-01,5.1002,5.103412089192868
2024-04-02,5.115,5.106506634235382
2024-04-03,5.1185,5.109143101036549
2024-04-04,5.1252,5.111572911268473
2024-04-05,5.1498,5.114361201882363
2024-04-06,5.1498,5.117518849539757
2024-04-07,5.1498,5.121227970904112
2024-04-08,5.1498,5.125183300334215
2024-04-09,5.1281,5.12898896330595
2024-04-10,5.0866,5.13177950116396
2024-04-11,5.1335,5.131450864183903
2024-04-12,5.1335,5.130195104169846
2024-04-13,5.1335,5.129620978242159
2024-04-14,5.1335,5.130611923009157
2024-04-15,5.1335,5.131251668465138
2024-04-16,5.1335,5.133095667099953
2024-04-17,5.1463,5.134798718583584
2024-04-18,5.1475,5.13689422878027
2024-04-19,5.1535,5.139479548305274
2024-04-20,5.1535,5.142634409379959
2024-04-21,5.1535,5.145709088784456
2024-04-22,5.1634,5.148614056313038
2024-04-23,5.1796,5.151678218615055
2024-04-24,5.1624,5.155730179542303
2024-04-25,5.1736,5.159928301227093
2024-04-26,5.178,5.163927137303353
2024-04-27,5.178,5.167214136332274
2024-04-28,5.178,5.170509315329791
2024-04-29,5.1791,5.1734502387642864
2024-04-30,5.1845,5.175997894477844
2024-05-01,5.1845,5.178313005369902
2024-05-02,5.1698,5.180832255917788
2024-05-03,5.1754,5.182000193631649
2024-05-04,5.1754,5.182292694926262
2024-05-05,5.1754,5.181690433502197
2024-05-06,5.1754,5.181012664675713
2024-05-07,5.1722,5.180042034995556
2024-05-08,5.1876,5.178954368841648
2024-05-09,5.1819,5.17851336965561
2024-05-10,5.1455,5.178492964679003
2024-05-11,5.1455,5.1772992286026485
2024-05-12,5.1455,5.174207020694018
2024-05-13,5.1468,5.170024000489712
2024-05-14,5.1492,5.166357217204571
2024-05-15,5.1213,5.163487037014962
2024-05-16,5.0782,5.161241590690613
2024-05-17,5.0838,5.155830856078864
2024-05-18,5.0838,5.1477852726817135
2024-05-19,5.0838,5.1388980514168745
2024-05-20,5.0521,5.131086540967226
2024-05-21,5.0707,5.122662971109152
2024-05-22,5.0707,5.114649028909207
2024-05-23,5.1073,5.107141076195241
2024-05-24,5.1337,5.103281299585104
2024-05-25,5.1337,5.103026821660996
2024-05-26,5.1337,5.106450273352862
2024-05-27,5.1254,5.111101709121466
2024-05-28,5.1149,5.11515735552907
2024-05-29,5.1198,5.1181002565383915
2024-05-30,5.1587,5.120101742041111
2024-05-31,5.1313,5.123488968157768
2024-06-01,5.1313,5.127571491605043
2024-06-02,5.1313,5.1315912719964984
2024-06-03,5.1313,5.133170994722843
2024-06-04,5.1093,5.134592331683636
2024-06-05,5.1257,5.135183087217808
2024-06-06,5.1026,5.135067668759823
2024-06-07,5.092,5.133137375950813
2024-06-08,5.092,5.12999644778967
2024-06-09,5.092,5.125241998350621
2024-06-10,5.1388,5.120275588846207
2024-06-11,5.1326,5.118192123878003
2024-06-12,5.1294,5.118716181206704
2024-06-13,5.1063,5.121059607374669
2024-06-14,5.1193,5.121560922592878
2024-06-15,5.1193,5.121301950180531
2024-06-16,5.1193,5.122159138977528
2024-06-17,5.1221,5.123511800158024
2024-06-18,5.1399,5.124844685590268
2024-06-19,5.1233,5.127173729395866
2024-06-20,5.1163,5.129576482808591
2024-06-21,5.1073,5.131400346136093
2024-06-22,5.1073,5.131378952372074
2024-06-23,5.1073,5.130559697055817
2024-06-24,5.1209,5.129081010425091
2024-06-25,5.0976,5.128055098539591
2024-06-26,5.1181,5.1266395145237444
2024-06-27,5.1414,5.125597062921524
2024-06-28,5.1192,5.12549611671567
2024-06-29,5.1192,5.126493084096909
2024-06-30,5.1192,5.127369778972865
2024-07-01,5.1046,5.127098132103682
2024-07-02,5.1219,5.125800843018293
2024-07-03,5.1214,5.1236151733875275
2024-07-04,5.0911,5.121879581809044
2024-07-05,5.0967,5.120535909605026
2024-07-06,5.0967,5.1183992298960685
2024-07-07,5.0967,5.115585320699215
2024-07-08,5.0651,5.113066789269448
2024-07-09,5.0711,5.109030469161272
2024-07-10,5.0717,5.103675106644631
2024-07-11,5.0393,5.097870564973355
2024-07-12,5.0505,5.091407131326199
2024-07-13,5.0505,5.084264131057263
2024-07-14,5.0505,5.077299651861191
2024-07-15,5.0522,5.072083798259497
2024-07-16,5.0495,5.068880127042532
2024-07-17,5.0119,5.066199704146386
2024-07-18,5.0213,5.062319252890349
2024-07-19,5.0555,5.057199401557446
2024-07-20,5.0555,5.053455672633648
2024-07-21,5.0555,5.052683609443903
2024-07-22,5.0555,5.053912941867114
2024-07-23,5.0517,5.055372437033058
2024-07-24,5.0329,5.05641529313922
