งวด,ซื้อตั๋วเงิน,ซื้อเงินโอน,อัตราขาย
18 ก.ค. 2557,-,0.7936,0.8005
21 ก.ค. 2557,-,0.7901,0.7971
22 ก.ค. 2557,-,0.7826,0.7896
23 ก.ค. 2557,-,0.7802,0.7869
24 ก.ค. 2557,-,0.7821,0.7889
25 ก.ค. 2557,-,0.7831,0.7901
28 ก.ค. 2557,-,0.7825,0.7897
29 ก.ค. 2557,-,0.7808,0.7879
30 ก.ค. 2557,-,0.7813,0.7884
31 ก.ค. 2557,-,0.7854,0.7924
01 ส.ค. 2557,-,0.7923,0.7992
04 ส.ค. 2557,-,0.7918,0.7989
05 ส.ค. 2557,-,0.7894,0.7964
06 ส.ค. 2557,-,0.793,0.7998
07 ส.ค. 2557,-,0.7935,0.8006
08 ส.ค. 2557,-,0.7899,0.7968
13 ส.ค. 2557,-,0.7849,0.7921
14 ส.ค. 2557,-,0.7833,0.7901
15 ส.ค. 2557,-,0.7842,0.7909
18 ส.ค. 2557,-,0.7834,0.7903
19 ส.ค. 2557,-,0.7806,0.7876
20 ส.ค. 2557,-,0.782,0.7892
21 ส.ค. 2557,-,0.7858,0.7928
22 ส.ค. 2557,-,0.7831,0.7901
25 ส.ค. 2557,-,0.7843,0.7914
26 ส.ค. 2557,-,0.7833,0.7906
27 ส.ค. 2557,-,0.7804,0.7874
28 ส.ค. 2557,-,0.782,0.7891
29 ส.ค. 2557,-,0.7815,0.7886
01 ก.ย. 2557,-,0.7828,0.79
02 ก.ย. 2557,-,0.7835,0.7905
03 ก.ย. 2557,-,0.7869,0.7939
04 ก.ย. 2557,-,0.7828,0.7895
05 ก.ย. 2557,-,0.785,0.7918
08 ก.ย. 2557,-,0.7826,0.7896
09 ก.ย. 2557,-,0.7882,0.795
10 ก.ย. 2557,-,0.782,0.7889
11 ก.ย. 2557,-,0.7887,0.7954
12 ก.ย. 2557,-,0.7841,0.7911
15 ก.ย. 2557,-,0.7852,0.7922
16 ก.ย. 2557,-,0.7852,0.7922
17 ก.ย. 2557,-,0.7895,0.7966
18 ก.ย. 2557,-,0.7927,0.7998
19 ก.ย. 2557,-,0.7913,0.7983
22 ก.ย. 2557,-,0.7839,0.7909
23 ก.ย. 2557,-,0.7853,0.7922
24 ก.ย. 2557,-,0.785,0.7919
25 ก.ย. 2557,-,0.7847,0.7916
26 ก.ย. 2557,-,0.7859,0.7927
29 ก.ย. 2557,-,0.7939,0.8013
30 ก.ย. 2557,-,0.788,0.795
01 ต.ค. 2557,-,0.7896,0.7967
02 ต.ค. 2557,-,0.7946,0.8015
03 ต.ค. 2557,-,0.7898,0.7968
06 ต.ค. 2557,-,0.795,0.802
07 ต.ค. 2557,-,0.7968,0.8037
08 ต.ค. 2557,-,0.7947,0.8018
09 ต.ค. 2557,-,0.7903,0.7972
10 ต.ค. 2557,-,0.7908,0.7978
13 ต.ค. 2557,-,0.7904,0.7975
14 ต.ค. 2557,-,0.7907,0.7976
15 ต.ค. 2557,-,0.7931,0.8002
16 ต.ค. 2557,-,0.7908,0.7976
17 ต.ค. 2557,-,0.7908,0.7975
20 ต.ค. 2557,-,0.7888,0.7959
21 ต.ค. 2557,-,0.7877,0.7947
22 ต.ค. 2557,-,0.7876,0.7944
24 ต.ค. 2557,-,0.7901,0.7971
27 ต.ค. 2557,-,0.7902,0.797
28 ต.ค. 2557,-,0.7908,0.7977
29 ต.ค. 2557,-,0.7927,0.7999
30 ต.ค. 2557,-,0.7949,0.8018
31 ต.ค. 2557,-,0.7938,0.8009
03 พ.ย. 2557,-,0.7961,0.8032
04 พ.ย. 2557,-,0.7973,0.8044
05 พ.ย. 2557,-,0.7983,0.8056
06 พ.ย. 2557,-,0.8032,0.8103
07 พ.ย. 2557,-,0.8055,0.8124
10 พ.ย. 2557,-,0.802,0.8091
11 พ.ย. 2557,-,0.8037,0.8108
12 พ.ย. 2557,-,0.8027,0.8102
13 พ.ย. 2557,-,0.8044,0.8114
14 พ.ย. 2557,-,0.8047,0.812
17 พ.ย. 2557,-,0.8046,0.8119
18 พ.ย. 2557,-,0.8038,0.8111
19 พ.ย. 2557,-,0.805,0.8122
20 พ.ย. 2557,-,0.8057,0.813
21 พ.ย. 2557,-,0.8045,0.8115
24 พ.ย. 2557,-,0.804,0.8111
25 พ.ย. 2557,-,0.8053,0.8125
26 พ.ย. 2557,-,0.8042,0.8113
27 พ.ย. 2557,-,0.8035,0.8105
28 พ.ย. 2557,-,0.8042,0.8114
01 ธ.ค. 2557,-,0.8074,0.8145
02 ธ.ค. 2557,-,0.8035,0.8105
03 ธ.ค. 2557,-,0.8062,0.8133
04 ธ.ค. 2557,-,0.8067,0.8142
08 ธ.ค. 2557,-,0.8109,0.8182
09 ธ.ค. 2557,-,0.8095,0.8166
11 ธ.ค. 2557,-,0.8055,0.8124
12 ธ.ค. 2557,-,0.8049,0.8119
15 ธ.ค. 2557,-,0.805,0.8121
16 ธ.ค. 2557,-,0.8088,0.8158
17 ธ.ค. 2557,-,0.8092,0.8163
18 ธ.ค. 2557,-,0.8072,0.8142
19 ธ.ค. 2557,-,0.805,0.8121
22 ธ.ค. 2557,-,0.8054,0.8124
23 ธ.ค. 2557,-,0.8071,0.8144
24 ธ.ค. 2557,-,0.8067,0.8137
25 ธ.ค. 2557,-,0.807,0.8141
26 ธ.ค. 2557,-,0.8057,0.8126
29 ธ.ค. 2557,-,0.806,0.8131
30 ธ.ค. 2557,-,0.8082,0.8156
05 ม.ค. 2558,-,0.8097,0.8171
06 ม.ค. 2558,-,0.8076,0.8149
07 ม.ค. 2558,-,0.8045,0.8118
08 ม.ค. 2558,-,0.8058,0.813
09 ม.ค. 2558,-,0.8035,0.8108
12 ม.ค. 2558,-,0.8031,0.8104
13 ม.ค. 2558,-,0.8055,0.8129
14 ม.ค. 2558,-,0.804,0.811
15 ม.ค. 2558,-,0.8031,0.8102
16 ม.ค. 2558,-,0.8012,0.8084
19 ม.ค. 2558,-,0.7978,0.8052
20 ม.ค. 2558,-,0.8013,0.8085
21 ม.ค. 2558,-,0.8014,0.8085
22 ม.ค. 2558,-,0.7985,0.8056
23 ม.ค. 2558,-,0.7982,0.8057
26 ม.ค. 2558,-,0.7979,0.8052
27 ม.ค. 2558,-,0.7982,0.8054
28 ม.ค. 2558,-,0.7991,0.8064
29 ม.ค. 2558,-,0.7997,0.8068
30 ม.ค. 2558,-,0.8021,0.8094
02 ก.พ. 2558,-,0.7999,0.8074
03 ก.พ. 2558,-,0.7971,0.8042
04 ก.พ. 2558,-,0.7988,0.8059
05 ก.พ. 2558,-,0.7994,0.8067
06 ก.พ. 2558,-,0.7985,0.8057
09 ก.พ. 2558,-,0.7987,0.8059
10 ก.พ. 2558,-,0.798,0.8054
11 ก.พ. 2558,-,0.7981,0.8055
12 ก.พ. 2558,-,0.7984,0.8053
13 ก.พ. 2558,-,0.8008,0.808
16 ก.พ. 2558,-,0.7992,0.8064
17 ก.พ. 2558,-,0.7991,0.8065
18 ก.พ. 2558,-,0.7977,0.805
19 ก.พ. 2558,-,0.7974,0.8045
20 ก.พ. 2558,-,0.7963,0.8035
23 ก.พ. 2558,-,0.7952,0.8023
24 ก.พ. 2558,-,0.7967,0.8038
25 ก.พ. 2558,-,0.7964,0.8035
26 ก.พ. 2558,-,0.7923,0.7993
27 ก.พ. 2558,-,0.789,0.7961
02 มี.ค. 2558,-,0.7888,0.7959
03 มี.ค. 2558,-,0.7884,0.7956
05 มี.ค. 2558,-,0.7886,0.7957
06 มี.ค. 2558,-,0.7882,0.7954
09 มี.ค. 2558,-,0.7906,0.7979
10 มี.ค. 2558,-,0.791,0.7982
11 มี.ค. 2558,-,0.7931,0.8002
12 มี.ค. 2558,-,0.817,0.8244
13 มี.ค. 2558,-,0.8136,0.8211
16 มี.ค. 2558,-,0.817,0.8243
17 มี.ค. 2558,-,0.8173,0.8244
18 มี.ค. 2558,-,0.8158,0.8233
19 มี.ค. 2558,-,0.8065,0.8146
20 มี.ค. 2558,-,0.8123,0.8196
23 มี.ค. 2558,-,0.8097,0.8173
24 มี.ค. 2558,-,0.8078,0.8151
25 มี.ค. 2558,-,0.8087,0.8159
26 มี.ค. 2558,-,0.8094,0.8168
27 มี.ค. 2558,-,0.8108,0.8183
30 มี.ค. 2558,-,0.8126,0.82
31 มี.ค. 2558,-,0.8102,0.8176
01 เม.ย. 2558,-,0.8071,0.8145
02 เม.ย. 2558,-,0.8063,0.814
03 เม.ย. 2558,-,0.8082,0.8155
07 เม.ย. 2558,-,0.8073,0.8148
08 เม.ย. 2558,-,0.8093,0.8166
09 เม.ย. 2558,-,0.8091,0.8171
10 เม.ย. 2558,-,0.8089,0.8165
16 เม.ย. 2558,-,0.806,0.813
17 เม.ย. 2558,-,0.8051,0.8124
20 เม.ย. 2558,-,0.8043,0.8116
21 เม.ย. 2558,-,0.8058,0.8131
22 เม.ย. 2558,-,0.8028,0.8099
23 เม.ย. 2558,-,0.8022,0.8097
24 เม.ย. 2558,-,0.8018,0.8092
27 เม.ย. 2558,-,0.8058,0.8133
28 เม.ย. 2558,-,0.8038,0.8108
29 เม.ย. 2558,-,0.8083,0.8154
30 เม.ย. 2558,-,0.8132,0.8206
06 พ.ค. 2558,-,0.8248,0.8327
07 พ.ค. 2558,-,0.8281,0.8361
08 พ.ค. 2558,-,0.833,0.841
11 พ.ค. 2558,-,0.8329,0.8418
12 พ.ค. 2558,-,0.8396,0.8471
13 พ.ค. 2558,-,0.8341,0.8416
14 พ.ค. 2558,-,0.8282,0.836
15 พ.ค. 2558,-,0.831,0.8381
18 พ.ค. 2558,-,0.8301,0.8373
19 พ.ค. 2558,-,0.8171,0.8249
20 พ.ค. 2558,-,0.822,0.8295
21 พ.ค. 2558,-,0.8184,0.8261
22 พ.ค. 2558,-,0.8212,0.8287
25 พ.ค. 2558,-,0.8238,0.831
26 พ.ค. 2558,-,0.8276,0.8351
27 พ.ค. 2558,-,0.8315,0.8387
28 พ.ค. 2558,-,0.8312,0.8388
29 พ.ค. 2558,-,0.822,0.8293
02 มิ.ย. 2558,-,0.8269,0.8343
03 มิ.ย. 2558,-,0.8254,0.8328
04 มิ.ย. 2558,-,0.8251,0.8326
05 มิ.ย. 2558,-,0.826,0.8335
08 มิ.ย. 2558,-,0.8253,0.8327
09 มิ.ย. 2558,-,0.8265,0.8339
10 มิ.ย. 2558,-,0.8263,0.8337
11 มิ.ย. 2558,-,0.8271,0.8346
12 มิ.ย. 2558,-,0.829,0.8366
15 มิ.ย. 2558,-,0.8294,0.8368
16 มิ.ย. 2558,-,0.833,0.8408
17 มิ.ย. 2558,-,0.8208,0.8281
18 มิ.ย. 2558,-,0.823,0.8302
19 มิ.ย. 2558,-,0.8357,0.8432
22 มิ.ย. 2558,-,0.8344,0.842
23 มิ.ย. 2558,-,0.8177,0.8248
24 มิ.ย. 2558,-,0.8233,0.8309
25 มิ.ย. 2558,-,0.8389,0.8465
26 มิ.ย. 2558,-,0.8316,0.8393
29 มิ.ย. 2558,-,0.8255,0.833
30 มิ.ย. 2558,-,0.8192,0.8265
02 ก.ค. 2558,-,0.8266,0.8342
03 ก.ค. 2558,-,0.8353,0.8428
06 ก.ค. 2558,-,0.8364,0.8441
07 ก.ค. 2558,-,0.8202,0.8274
08 ก.ค. 2558,-,0.823,0.8302
09 ก.ค. 2558,-,0.84,0.8476
10 ก.ค. 2558,-,0.839,0.8466
13 ก.ค. 2558,-,0.8401,0.8477
14 ก.ค. 2558,-,0.8422,0.8498
15 ก.ค. 2558,-,0.8433,0.8509
16 ก.ค. 2558,-,0.8459,0.8532
17 ก.ค. 2558,-,0.8456,0.8533
20 ก.ค. 2558,-,0.85,0.8577
21 ก.ค. 2558,-,0.8555,0.8632
22 ก.ค. 2558,-,0.8546,0.8622
23 ก.ค. 2558,-,0.8477,0.8552
24 ก.ค. 2558,-,0.8466,0.854
27 ก.ค. 2558,-,0.8524,0.8601
28 ก.ค. 2558,-,0.8629,0.8706
29 ก.ค. 2558,-,0.8648,0.8725
31 ก.ค. 2558,-,0.8731,0.8811
03 ส.ค. 2558,-,0.8713,0.8791
04 ส.ค. 2558,-,0.8483,0.8559
05 ส.ค. 2558,-,0.8738,0.8815
06 ส.ค. 2558,-,0.8753,0.8831
07 ส.ค. 2558,-,0.8753,0.8832
10 ส.ค. 2558,-,0.8747,0.8828
11 ส.ค. 2558,-,0.8496,0.8575
13 ส.ค. 2558,-,0.8485,0.8561
14 ส.ค. 2558,-,0.8506,0.8583
17 ส.ค. 2558,-,0.856,0.8636
18 ส.ค. 2558,-,0.8581,0.866
19 ส.ค. 2558,-,0.8613,0.8686
20 ส.ค. 2558,-,0.8533,0.8609
21 ส.ค. 2558,-,0.8625,0.8701
24 ส.ค. 2558,-,0.8653,0.8724
25 ส.ค. 2558,-,0.8609,0.8684
26 ส.ค. 2558,-,0.8619,0.8697
27 ส.ค. 2558,-,0.8621,0.8695
28 ส.ค. 2558,-,0.865,0.8728
31 ส.ค. 2558,-,0.8707,0.8784
01 ก.ย. 2558,-,0.8681,0.8757
02 ก.ย. 2558,-,0.8677,0.8752
03 ก.ย. 2558,-,0.8689,0.8763
04 ก.ย. 2558,-,0.8687,0.8765
07 ก.ย. 2558,-,0.8736,0.881
08 ก.ย. 2558,-,0.8768,0.8844
09 ก.ย. 2558,-,0.8722,0.8796
10 ก.ย. 2558,-,0.8876,0.8952
11 ก.ย. 2558,-,0.8759,0.8834
14 ก.ย. 2558,-,0.8729,0.8805
15 ก.ย. 2558,-,0.8826,0.8902
16 ก.ย. 2558,-,0.8719,0.8796
17 ก.ย. 2558,-,0.8694,0.8775
18 ก.ย. 2558,-,0.8659,0.8738
21 ก.ย. 2558,-,0.875,0.8831
22 ก.ย. 2558,-,0.8687,0.8764
23 ก.ย. 2558,-,0.8771,0.8846
24 ก.ย. 2558,-,0.8799,0.8874
25 ก.ย. 2558,-,0.8812,0.8887
28 ก.ย. 2558,-,0.8808,0.8884
29 ก.ย. 2558,-,0.8878,0.8955
30 ก.ย. 2558,-,0.8856,0.8937
01 ต.ค. 2558,-,0.8853,0.8927
02 ต.ค. 2558,-,0.8946,0.9019
05 ต.ค. 2558,-,0.8933,0.9009
06 ต.ค. 2558,-,0.8868,0.8944
07 ต.ค. 2558,-,0.8831,0.8917
08 ต.ค. 2558,-,0.8801,0.8874
09 ต.ค. 2558,-,0.8679,0.8758
12 ต.ค. 2558,-,0.8713,0.8794
13 ต.ค. 2558,-,0.8705,0.8782
14 ต.ค. 2558,-,0.8713,0.8796
15 ต.ค. 2558,-,0.8651,0.873
16 ต.ค. 2558,-,0.8589,0.8662
19 ต.ค. 2558,-,0.8681,0.8757
20 ต.ค. 2558,-,0.8622,0.8701
21 ต.ค. 2558,-,0.8692,0.8766
22 ต.ค. 2558,-,0.8741,0.8818
26 ต.ค. 2558,-,0.865,0.8733
27 ต.ค. 2558,-,0.8707,0.8786
28 ต.ค. 2558,-,0.8741,0.8817
29 ต.ค. 2558,-,0.8729,0.8804
30 ต.ค. 2558,-,0.8726,0.8803
02 พ.ย. 2558,-,0.8687,0.8765
03 พ.ย. 2558,-,0.8729,0.8807
04 พ.ย. 2558,-,0.8723,0.8798
05 พ.ย. 2558,-,0.8727,0.8803
06 พ.ย. 2558,-,0.8731,0.881
09 พ.ย. 2558,-,0.8838,0.8922
10 พ.ย. 2558,-,0.8856,0.8936
11 พ.ย. 2558,-,0.8829,0.8908
12 พ.ย. 2558,-,0.8809,0.8885
13 พ.ย. 2558,-,0.8841,0.892
16 พ.ย. 2558,-,0.8845,0.8924
17 พ.ย. 2558,-,0.8903,0.8985
18 พ.ย. 2558,-,0.8861,0.8938
19 พ.ย. 2558,-,0.8876,0.8957
20 พ.ย. 2558,-,0.8801,0.8881
23 พ.ย. 2558,-,0.8815,0.8893
24 พ.ย. 2558,-,0.8849,0.8928
25 พ.ย. 2558,-,0.8814,0.8893
26 พ.ย. 2558,-,0.8826,0.8906
27 พ.ย. 2558,-,0.8842,0.892
30 พ.ย. 2558,-,0.8834,0.8913
01 ธ.ค. 2558,-,0.8837,0.8917
02 ธ.ค. 2558,-,0.8865,0.8946
03 ธ.ค. 2558,-,0.8863,0.8943
04 ธ.ค. 2558,-,0.881,0.8888
08 ธ.ค. 2558,-,0.8853,0.8933
09 ธ.ค. 2558,-,0.8842,0.8923
11 ธ.ค. 2558,-,0.8904,0.8981
14 ธ.ค. 2558,-,0.8901,0.8982
15 ธ.ค. 2558,-,0.886,0.8945
16 ธ.ค. 2558,-,0.8888,0.8965
17 ธ.ค. 2558,-,0.8853,0.8932
18 ธ.ค. 2558,-,0.8876,0.8959
21 ธ.ค. 2558,-,0.89,0.898
22 ธ.ค. 2558,-,0.8914,0.8996
23 ธ.ค. 2558,-,0.8857,0.8937
24 ธ.ค. 2558,-,0.8883,0.8968
25 ธ.ค. 2558,-,0.8865,0.8949
28 ธ.ค. 2558,-,0.8868,0.8952
29 ธ.ค. 2558,-,0.8885,0.8963
30 ธ.ค. 2558,-,0.8881,0.8963
04 ม.ค. 2559,-,0.8892,0.8977
05 ม.ค. 2559,-,0.8885,0.8963
06 ม.ค. 2559,-,0.8884,0.8964
07 ม.ค. 2559,-,0.8941,0.902
08 ม.ค. 2559,-,0.8901,0.8982
11 ม.ค. 2559,-,0.8911,0.8992
12 ม.ค. 2559,-,0.8884,0.8964
13 ม.ค. 2559,-,0.8907,0.8988
14 ม.ค. 2559,-,0.8892,0.8974
15 ม.ค. 2559,-,0.8915,0.8996
18 ม.ค. 2559,-,0.8898,0.8976
19 ม.ค. 2559,-,0.8914,0.9
20 ม.ค. 2559,-,0.8902,0.899
21 ม.ค. 2559,-,0.8896,0.8983
22 ม.ค. 2559,-,0.8879,0.8962
25 ม.ค. 2559,-,0.883,0.8908
26 ม.ค. 2559,-,0.8856,0.8935
27 ม.ค. 2559,-,0.8763,0.8843
28 ม.ค. 2559,-,0.8783,0.8866
29 ม.ค. 2559,-,0.8744,0.8824
01 ก.พ. 2559,-,0.8761,0.8839
02 ก.พ. 2559,-,0.878,0.8861
03 ก.พ. 2559,-,0.878,0.8861
04 ก.พ. 2559,-,0.8776,0.886
05 ก.พ. 2559,-,0.8774,0.8854
08 ก.พ. 2559,-,0.8766,0.8846
09 ก.พ. 2559,-,0.871,0.8792
10 ก.พ. 2559,-,0.8686,0.877
11 ก.พ. 2559,-,0.8679,0.8758
12 ก.พ. 2559,-,0.8724,0.881
15 ก.พ. 2559,-,0.8813,0.8898
16 ก.พ. 2559,-,0.879,0.8869
17 ก.พ. 2559,-,0.8783,0.8866
18 ก.พ. 2559,-,0.8747,0.8828
19 ก.พ. 2559,-,0.8768,0.885
23 ก.พ. 2559,-,0.8801,0.888
24 ก.พ. 2559,-,0.8795,0.8879
25 ก.พ. 2559,-,0.8807,0.8894
26 ก.พ. 2559,-,0.8786,0.8867
29 ก.พ. 2559,-,0.8791,0.8874
01 มี.ค. 2559,-,0.8776,0.8859
02 มี.ค. 2559,-,0.8853,0.8937
03 มี.ค. 2559,-,0.8799,0.8882
04 มี.ค. 2559,-,0.8809,0.8895
07 มี.ค. 2559,-,0.873,0.8809
08 มี.ค. 2559,-,0.8732,0.8815
09 มี.ค. 2559,-,0.8697,0.878
10 มี.ค. 2559,-,0.8701,0.8787
11 มี.ค. 2559,-,0.8718,0.8799
14 มี.ค. 2559,-,0.8633,0.8713
