งวด,ซื้อตั๋วเงิน,ซื้อเงินโอน,อัตราขาย
25 มิ.ย. 2557,30.0328,30.1203,30.68
26 มิ.ย. 2557,30.153,30.2439,30.8026
27 มิ.ย. 2557,30.2395,30.3294,30.8904
30 มิ.ย. 2557,30.1997,30.2882,30.8463
02 ก.ค. 2557,30.2978,30.3878,30.9454
03 ก.ค. 2557,30.048,30.143,30.6897
04 ก.ค. 2557,29.9486,30.0364,30.588
07 ก.ค. 2557,29.919,30.0065,30.5636
08 ก.ค. 2557,30.0315,30.1199,30.6727
09 ก.ค. 2557,30.04,30.1307,30.6769
10 ก.ค. 2557,29.9016,29.9925,30.5291
14 ก.ค. 2557,29.8347,29.9256,30.4762
15 ก.ค. 2557,29.833,29.9217,30.4729
16 ก.ค. 2557,29.7213,29.8136,30.355
17 ก.ค. 2557,29.7233,29.8123,30.3613
18 ก.ค. 2557,29.7526,29.8428,30.3916
21 ก.ค. 2557,29.741,29.8317,30.3758
22 ก.ค. 2557,29.5067,29.5914,30.148
23 ก.ค. 2557,29.5609,29.6498,30.1952
24 ก.ค. 2557,29.6928,29.7817,30.33
25 ก.ค. 2557,29.6406,29.7291,30.2891
28 ก.ค. 2557,29.5132,29.6023,30.1601
29 ก.ค. 2557,29.5455,29.633,30.1925
30 ก.ค. 2557,29.5183,29.6077,30.1605
31 ก.ค. 2557,29.4561,29.5456,30.0943
01 ส.ค. 2557,29.5712,29.6612,30.1997
04 ส.ค. 2557,29.5863,29.6727,30.2323
05 ส.ค. 2557,29.6023,29.69,30.2401
06 ส.ค. 2557,29.5729,29.6623,30.1989
07 ส.ค. 2557,29.6002,29.687,30.2389
08 ส.ค. 2557,29.4783,29.5667,30.1068
13 ส.ค. 2557,29.3484,29.4369,29.9773
14 ส.ค. 2557,29.2963,29.3864,29.9185
15 ส.ค. 2557,29.3495,29.4369,29.9776
18 ส.ค. 2557,29.3056,29.396,29.9339
19 ส.ค. 2557,29.3579,29.4469,29.9963
20 ส.ค. 2557,29.3114,29.4015,29.9502
21 ส.ค. 2557,29.3313,29.4193,29.964
22 ส.ค. 2557,29.3493,29.4374,29.9855
25 ส.ค. 2557,29.4314,29.5176,30.0791
26 ส.ค. 2557,29.3096,29.3962,29.9551
27 ส.ค. 2557,29.3618,29.4501,30.0025
28 ส.ค. 2557,29.4432,29.5322,30.0795
29 ส.ค. 2557,29.518,29.6064,30.1602
01 ก.ย. 2557,29.4549,29.5419,30.101
02 ก.ย. 2557,29.4781,29.5669,30.1168
03 ก.ย. 2557,29.4598,29.5494,30.0889
04 ก.ย. 2557,29.5541,29.6427,30.1849
05 ก.ย. 2557,29.6206,29.7097,30.2562
08 ก.ย. 2557,29.6093,29.6975,30.2469
09 ก.ย. 2557,29.4099,29.5,30.0358
10 ก.ย. 2557,29.1593,29.2504,29.793
11 ก.ย. 2557,29.1417,29.2288,29.7894
12 ก.ย. 2557,28.8671,28.9548,29.5068
15 ก.ย. 2557,28.7112,28.7978,29.3473
16 ก.ย. 2557,28.7859,28.8762,29.4249
17 ก.ย. 2557,28.8492,28.935,29.4823
18 ก.ย. 2557,28.605,28.687,29.2359
19 ก.ย. 2557,28.5419,28.6228,29.1704
22 ก.ย. 2557,28.3965,28.4794,29.0188
23 ก.ย. 2557,28.3029,28.3879,28.9215
24 ก.ย. 2557,28.211,28.2995,28.8388
25 ก.ย. 2557,28.1648,28.2533,28.7889
26 ก.ย. 2557,28.0414,28.1315,28.6643
29 ก.ย. 2557,27.8764,27.9621,28.5171
30 ก.ย. 2557,27.8935,27.9766,28.5168
01 ต.ค. 2557,27.8822,27.9653,28.5076
02 ต.ค. 2557,28.0891,28.1778,28.7082
03 ต.ค. 2557,28.159,28.2436,28.7835
06 ต.ค. 2557,28.0177,28.1063,28.6397
07 ต.ค. 2557,28.1793,28.2628,28.802
08 ต.ค. 2557,28.3286,28.4147,28.9634
09 ต.ค. 2557,28.402,28.4857,29.0222
10 ต.ค. 2557,28.0702,28.157,28.6943
13 ต.ค. 2557,27.907,27.9977,28.5258
14 ต.ค. 2557,28.0875,28.1715,28.7112
15 ต.ค. 2557,27.9515,28.0341,28.5797
16 ต.ค. 2557,28.1475,28.2345,28.7677
17 ต.ค. 2557,28.0878,28.1752,28.7053
20 ต.ค. 2557,28.0272,28.1124,28.6449
21 ต.ค. 2557,27.9985,28.0804,28.6163
22 ต.ค. 2557,28.0089,28.0933,28.6243
24 ต.ค. 2557,27.9814,28.0653,28.5982
27 ต.ค. 2557,28.1901,28.2744,28.8087
28 ต.ค. 2557,28.227,28.3101,28.8558
29 ต.ค. 2557,28.4157,28.5011,29.0409
30 ต.ค. 2557,28.2129,28.298,28.8411
31 ต.ค. 2557,28.3055,28.3971,28.9389
03 พ.ย. 2557,28.0851,28.1713,28.7096
04 พ.ย. 2557,28.0667,28.1487,28.6913
05 พ.ย. 2557,28.1879,28.2756,28.82
06 พ.ย. 2557,27.8168,27.9014,28.4302
07 พ.ย. 2557,27.7982,27.8815,28.41
10 พ.ย. 2557,28.0034,28.0867,28.6231
11 พ.ย. 2557,27.9883,28.0739,28.6029
12 พ.ย. 2557,28.165,28.2445,28.8014
13 พ.ย. 2557,28.2356,28.3249,28.8532
14 พ.ย. 2557,28.2055,28.2907,28.8516
17 พ.ย. 2557,28.4064,28.4701,29.0569
18 พ.ย. 2557,28.2236,28.3118,28.866
19 พ.ย. 2557,28.1214,28.21,28.7667
20 พ.ย. 2557,27.8962,27.984,28.5388
21 พ.ย. 2557,27.953,28.0367,28.5851
24 พ.ย. 2557,28.1076,28.1946,28.7344
25 พ.ย. 2557,27.8696,27.9412,28.5049
26 พ.ย. 2557,27.6526,27.7383,28.2764
27 พ.ย. 2557,27.7122,27.7907,28.3337
28 พ.ย. 2557,27.5786,27.6609,28.2097
01 ธ.ค. 2557,27.4144,27.486,28.0471
02 ธ.ค. 2557,27.498,27.5748,28.1214
03 ธ.ค. 2557,27.3072,27.3899,27.9306
04 ธ.ค. 2557,27.2665,27.3509,27.897
08 ธ.ค. 2557,27.1135,27.1987,27.7363
09 ธ.ค. 2557,26.8834,26.9609,27.5077
11 ธ.ค. 2557,27.0287,27.1134,27.6525
12 ธ.ค. 2557,26.7368,26.8167,27.3542
15 ธ.ค. 2557,26.6294,26.7071,27.2469
16 ธ.ค. 2557,26.7767,26.8611,27.3884
17 ธ.ค. 2557,26.6959,26.774,27.3107
18 ธ.ค. 2557,26.4386,26.5203,27.0565
19 ธ.ค. 2557,26.5016,26.5809,27.1155
22 ธ.ค. 2557,26.4208,26.4984,27.0366
23 ธ.ค. 2557,26.3889,26.4715,27.016
24 ธ.ค. 2557,26.348,26.4303,26.9681
25 ธ.ค. 2557,26.3542,26.4351,26.9754
26 ธ.ค. 2557,26.3646,26.4464,26.9766
29 ธ.ค. 2557,26.4035,26.4885,27.0222
30 ธ.ค. 2557,26.4541,26.5348,27.0788
05 ม.ค. 2558,26.3236,26.3912,26.9663
06 ม.ค. 2558,26.4177,26.4865,27.0484
07 ม.ค. 2558,26.1835,26.2526,26.8155
08 ม.ค. 2558,26.2739,26.3417,26.9153
09 ม.ค. 2558,26.3654,26.4292,27.0044
12 ม.ค. 2558,26.6534,26.723,27.305
13 ม.ค. 2558,26.4615,26.534,27.1086
14 ม.ค. 2558,26.3204,26.4042,26.9516
15 ม.ค. 2558,26.4946,26.5697,27.1289
16 ม.ค. 2558,26.5435,26.6196,27.1829
19 ม.ค. 2558,26.3902,26.4633,27.0395
20 ม.ค. 2558,26.3889,26.4614,27.0236
21 ม.ค. 2558,26.4341,26.5199,27.0737
22 ม.ค. 2558,25.9912,26.0634,26.6085
23 ม.ค. 2558,25.7794,25.8462,26.4277
26 ม.ค. 2558,25.3554,25.4229,25.9877
27 ม.ค. 2558,25.4399,25.5177,26.0875
28 ม.ค. 2558,25.706,25.7677,26.3461
29 ม.ค. 2558,25.3648,25.4416,25.9915
30 ม.ค. 2558,25.1061,25.1763,25.7537
02 ก.พ. 2558,25.0336,25.1068,25.6927
03 ก.พ. 2558,24.8679,24.9426,25.583
04 ก.พ. 2558,25.0525,25.1237,25.7025
05 ก.พ. 2558,24.9751,25.0462,25.6168
06 ก.พ. 2558,25.1266,25.1996,25.7629
09 ก.พ. 2558,24.977,25.0381,25.6161
10 ก.พ. 2558,25.0863,25.1557,25.7394
11 ก.พ. 2558,25.0107,25.0932,25.6704
12 ก.พ. 2558,24.6796,24.7479,25.2894
13 ก.พ. 2558,24.9261,24.998,25.5613
16 ก.พ. 2558,24.9875,25.0612,25.6371
17 ก.พ. 2558,25.0153,25.0881,25.6754
18 ก.พ. 2558,25.1053,25.1727,25.7443
19 ก.พ. 2558,25.0815,25.1569,25.7227
20 ก.พ. 2558,25.0195,25.0868,25.6687
23 ก.พ. 2558,25.1455,25.2067,25.7881
24 ก.พ. 2558,25.0192,25.0952,25.6542
25 ก.พ. 2558,25.2281,25.3042,25.8659
26 ก.พ. 2558,25.145,25.2236,25.7661
27 ก.พ. 2558,24.8887,24.9543,25.5298
02 มี.ค. 2558,24.835,24.9087,25.4826
03 มี.ค. 2558,24.8159,24.8847,25.4764
05 มี.ค. 2558,24.9656,25.0381,25.6108
06 มี.ค. 2558,24.908,24.9706,25.5628
09 มี.ค. 2558,24.7311,24.8088,25.382
10 มี.ค. 2558,24.6406,24.7209,25.2824
11 มี.ค. 2558,24.5737,24.6344,25.2174
12 มี.ค. 2558,24.6726,24.7389,25.3053
13 มี.ค. 2558,24.8892,24.9603,25.5292
16 มี.ค. 2558,24.7739,24.8475,25.4666
17 มี.ค. 2558,24.7299,24.8023,25.4183
18 มี.ค. 2558,24.6825,24.754,25.3934
19 มี.ค. 2558,24.9504,25.0183,25.6967
20 มี.ค. 2558,24.7135,24.7877,25.4487
23 มี.ค. 2558,24.9901,25.053,25.6968
24 มี.ค. 2558,25.1506,25.227,25.8873
25 มี.ค. 2558,25.2331,25.3119,25.9253
26 มี.ค. 2558,25.0899,25.1606,25.8279
27 มี.ค. 2558,25.0635,25.1403,25.7915
30 มี.ค. 2558,24.8012,24.8736,25.5154
31 มี.ค. 2558,24.4821,24.5609,25.2162
01 เม.ย. 2558,24.4333,24.5148,25.1819
02 เม.ย. 2558,24.2331,24.2993,24.9599
03 เม.ย. 2558,24.2212,24.2925,24.9392
07 เม.ย. 2558,24.3512,24.4221,25.0734
08 เม.ย. 2558,24.5475,24.6165,25.2685
09 เม.ย. 2558,24.6033,24.6677,25.3668
10 เม.ย. 2558,24.6849,24.7273,25.4516
16 เม.ย. 2558,24.6581,24.7341,25.432
17 เม.ย. 2558,24.8125,24.8777,25.5793
20 เม.ย. 2558,24.8783,24.9595,25.6036
21 เม.ย. 2558,24.5841,24.6581,25.3038
22 เม.ย. 2558,24.695,24.7662,25.4224
23 เม.ย. 2558,24.6616,24.7344,25.4233
24 เม.ย. 2558,24.8545,24.9235,25.6011
27 เม.ย. 2558,25.0903,25.1598,25.8316
28 เม.ย. 2558,25.2486,25.3216,26.0319
29 เม.ย. 2558,25.6751,25.7535,26.4832
30 เม.ย. 2558,25.8149,25.8909,26.6364
06 พ.ค. 2558,26.0026,26.0852,26.8146
07 พ.ค. 2558,26.1597,26.2316,26.9472
08 พ.ค. 2558,26.0337,26.1116,26.8472
11 พ.ค. 2558,26.09,26.1542,26.8684
12 พ.ค. 2558,26.2828,26.3604,27.0732
13 พ.ค. 2558,26.4479,26.5275,27.2642
14 พ.ค. 2558,26.7106,26.7937,27.5589
15 พ.ค. 2558,26.5843,26.6617,27.3893
18 พ.ค. 2558,26.3803,26.4533,27.1653
19 พ.ค. 2558,26.2228,26.2911,27.0176
20 พ.ค. 2558,26.1289,26.2046,26.9358
21 พ.ค. 2558,26.0061,26.0701,26.7922
22 พ.ค. 2558,26.0201,26.0884,26.7911
25 พ.ค. 2558,25.774,25.8486,26.5688
26 พ.ค. 2558,25.8798,25.9634,26.674
27 พ.ค. 2558,25.7126,25.7901,26.5314
28 พ.ค. 2558,25.5726,25.6514,26.3974
29 พ.ค. 2558,25.4203,25.4821,26.194
02 มิ.ย. 2558,25.3799,25.4513,26.1714
03 มิ.ย. 2558,25.7954,25.8693,26.6164
04 มิ.ย. 2558,25.6409,25.7149,26.451
05 มิ.ย. 2558,25.5444,25.6138,26.3221
08 มิ.ย. 2558,25.3987,25.4766,26.2119
09 มิ.ย. 2558,25.524,25.5858,26.2883
10 มิ.ย. 2558,25.4843,25.5557,26.3005
11 มิ.ย. 2558,25.6346,25.7105,26.4525
12 มิ.ย. 2558,25.6654,25.7341,26.4661
15 มิ.ย. 2558,25.5758,25.6516,26.3603
16 มิ.ย. 2558,25.7003,25.7762,26.4992
17 มิ.ย. 2558,25.6098,25.6916,26.3993
18 มิ.ย. 2558,25.5664,25.6463,26.3844
19 มิ.ย. 2558,25.7725,25.8578,26.5874
22 มิ.ย. 2558,25.733,25.8193,26.5532
23 มิ.ย. 2558,25.5526,25.6415,26.4056
24 มิ.ย. 2558,25.6818,25.7714,26.5428
25 มิ.ย. 2558,25.644,25.7308,26.4908
26 มิ.ย. 2558,25.6342,25.7178,26.4623
29 มิ.ย. 2558,25.4397,25.5253,26.2885
30 มิ.ย. 2558,25.4491,25.5357,26.2787
02 ก.ค. 2558,25.3902,25.4751,26.209
03 ก.ค. 2558,25.2843,25.3717,26.0932
06 ก.ค. 2558,24.9311,25.0184,25.7376
07 ก.ค. 2558,24.8832,24.9722,25.7106
08 ก.ค. 2558,24.7471,24.8339,25.5932
09 ก.ค. 2558,24.8083,24.8856,25.6573
10 ก.ค. 2558,24.9088,24.9995,25.7459
