งวด,ซื้อตั๋วเงิน,ซื้อเงินโอน,อัตราขาย
15 ก.พ. 2559,0.7298,0.7366,0.7637
16 ก.พ. 2559,0.7312,0.7376,0.7647
17 ก.พ. 2559,0.7301,0.7364,0.7633
18 ก.พ. 2559,0.7282,0.7349,0.7618
19 ก.พ. 2559,0.729,0.735,0.7627
23 ก.พ. 2559,0.7311,0.7377,0.7651
24 ก.พ. 2559,0.7305,0.736,0.7633
25 ก.พ. 2559,0.7284,0.7353,0.7626
26 ก.พ. 2559,0.7297,0.736,0.7636
29 ก.พ. 2559,0.7308,0.738,0.7653
01 มี.ค. 2559,0.7305,0.7378,0.7654
02 มี.ค. 2559,0.7338,0.7415,0.7679
03 มี.ค. 2559,0.733,0.7401,0.7674
04 มี.ค. 2559,0.7337,0.7412,0.768
07 มี.ค. 2559,0.7371,0.7438,0.7714
08 มี.ค. 2559,0.734,0.7417,0.7686
09 มี.ค. 2559,0.7331,0.7399,0.7672
10 มี.ค. 2559,0.733,0.7397,0.7671
11 มี.ค. 2559,0.7325,0.7391,0.767
14 มี.ค. 2559,0.7348,0.7413,0.7685
15 มี.ค. 2559,0.7328,0.7391,0.7665
16 มี.ค. 2559,0.7288,0.7355,0.7636
17 มี.ค. 2559,0.7304,0.736,0.7645
18 มี.ค. 2559,0.7326,0.7394,0.7671
21 มี.ค. 2559,0.7328,0.7387,0.7648
22 มี.ค. 2559,0.7336,0.7396,0.7672
23 มี.ค. 2559,0.7351,0.7418,0.7705
24 มี.ค. 2559,0.7392,0.7455,0.7732
25 มี.ค. 2559,0.7408,0.7484,0.775
28 มี.ค. 2559,0.7402,0.7472,0.775
29 มี.ค. 2559,0.7439,0.7505,0.7767
30 มี.ค. 2559,0.7437,0.7489,0.7779
31 มี.ค. 2559,0.7465,0.7546,0.7813
01 เม.ย. 2559,0.7435,0.7504,0.7779
04 เม.ย. 2559,0.7429,0.7494,0.7776
05 เม.ย. 2559,0.744,0.7504,0.7779
07 เม.ย. 2559,0.7426,0.749,0.7773
08 เม.ย. 2559,0.74,0.7477,0.7745
11 เม.ย. 2559,0.7407,0.7478,0.7742
12 เม.ย. 2559,0.7401,0.7466,0.7738
18 เม.ย. 2559,0.7394,0.7468,0.7734
19 เม.ย. 2559,0.7379,0.7443,0.7723
20 เม.ย. 2559,0.7356,0.7432,0.7706
21 เม.ย. 2559,0.7345,0.7422,0.7702
22 เม.ย. 2559,0.7336,0.7408,0.7674
25 เม.ย. 2559,0.7327,0.7401,0.7655
26 เม.ย. 2559,0.729,0.7367,0.7646
27 เม.ย. 2559,0.7303,0.7377,0.7652
28 เม.ย. 2559,0.7292,0.7357,0.7641
29 เม.ย. 2559,0.726,0.7323,0.7602
03 พ.ค. 2559,0.722,0.7279,0.7563
04 พ.ค. 2559,0.7267,0.7325,0.7597
09 พ.ค. 2559,0.7255,0.7328,0.7599
10 พ.ค. 2559,0.7294,0.7346,0.7604
11 พ.ค. 2559,0.7341,0.7407,0.7685
12 พ.ค. 2559,0.7367,0.7435,0.7714
13 พ.ค. 2559,0.7382,0.7448,0.7726
16 พ.ค. 2559,0.738,0.7463,0.774
17 พ.ค. 2559,0.742,0.7483,0.7764
18 พ.ค. 2559,0.7464,0.7539,0.7808
19 พ.ค. 2559,0.7435,0.75,0.7767
23 พ.ค. 2559,0.7416,0.7488,0.7763
24 พ.ค. 2559,0.7429,0.7498,0.778
25 พ.ค. 2559,0.7437,0.7504,0.7785
26 พ.ค. 2559,0.7438,0.7501,0.7771
27 พ.ค. 2559,0.7449,0.7506,0.7774
30 พ.ค. 2559,0.7464,0.7529,0.7805
31 พ.ค. 2559,0.7448,0.751,0.7792
01 มิ.ย. 2559,0.745,0.7514,0.7786
02 มิ.ย. 2559,0.7453,0.7518,0.7796
03 มิ.ย. 2559,0.7449,0.7504,0.778
06 มิ.ย. 2559,0.7445,0.7509,0.7796
07 มิ.ย. 2559,0.74,0.7506,0.7784
08 มิ.ย. 2559,0.7465,0.7528,0.7783
09 มิ.ย. 2559,0.7473,0.7531,0.7784
10 มิ.ย. 2559,0.747,0.7531,0.7791
13 มิ.ย. 2559,0.7454,0.7513,0.7772
14 มิ.ย. 2559,0.745,0.7493,0.7767
15 มิ.ย. 2559,0.7449,0.7501,0.7759
16 มิ.ย. 2559,0.7427,0.7469,0.7741
17 มิ.ย. 2559,0.7422,0.7482,0.7738
20 มิ.ย. 2559,0.7416,0.7468,0.7724
21 มิ.ย. 2559,0.7423,0.7482,0.773
22 มิ.ย. 2559,0.7425,0.749,0.7733
23 มิ.ย. 2559,0.7402,0.746,0.7708
24 มิ.ย. 2559,0.7402,0.7434,0.7712
27 มิ.ย. 2559,0.7355,0.7397,0.7659
28 มิ.ย. 2559,0.7312,0.7358,0.7622
29 มิ.ย. 2559,0.7307,0.7373,0.7636
30 มิ.ย. 2559,0.7291,0.7366,0.7619
04 ก.ค. 2559,0.725,0.7342,0.7609
05 ก.ค. 2559,0.7318,0.7367,0.7628
06 ก.ค. 2559,0.7327,0.7365,0.7621
07 ก.ค. 2559,0.73,0.7356,0.762
08 ก.ค. 2559,0.7308,0.7351,0.7609
11 ก.ค. 2559,0.7296,0.7325,0.7606
12 ก.ค. 2559,0.7272,0.7307,0.7561
13 ก.ค. 2559,0.7255,0.7314,0.7584
14 ก.ค. 2559,0.7266,0.7323,0.7603
15 ก.ค. 2559,0.7287,0.7351,0.7603
20 ก.ค. 2559,0.7277,0.7339,0.7592
21 ก.ค. 2559,0.7254,0.7323,0.7566
22 ก.ค. 2559,0.7234,0.7307,0.7555
25 ก.ค. 2559,0.7175,0.7293,0.7555
26 ก.ค. 2559,0.7264,0.7303,0.757
27 ก.ค. 2559,0.7243,0.7296,0.7567
28 ก.ค. 2559,0.7224,0.7284,0.7545
29 ก.ค. 2559,0.7222,0.7273,0.7545
01 ส.ค. 2559,0.7216,0.7285,0.7531
02 ส.ค. 2559,0.7225,0.7281,0.7533
03 ส.ค. 2559,0.7221,0.7279,0.7536
04 ส.ค. 2559,0.7269,0.7322,0.7571
05 ส.ค. 2559,0.7247,0.7297,0.7555
08 ส.ค. 2559,0.7279,0.7321,0.7589
09 ส.ค. 2559,0.7271,0.7329,0.7577
10 ส.ค. 2559,0.7271,0.7328,0.7574
11 ส.ค. 2559,0.7272,0.7328,0.7574
15 ส.ค. 2559,0.7277,0.7327,0.76
16 ส.ค. 2559,0.7268,0.7333,0.7599
17 ส.ค. 2559,0.7275,0.7349,0.7606
18 ส.ค. 2559,0.7291,0.7345,0.7573
19 ส.ค. 2559,0.7292,0.7352,0.7597
22 ส.ค. 2559,0.7283,0.7345,0.7591
23 ส.ค. 2559,0.7259,0.7323,0.7587
24 ส.ค. 2559,0.7263,0.7331,0.7576
25 ส.ค. 2559,0.7255,0.7317,0.7577
26 ส.ค. 2559,0.7275,0.7346,0.7597
29 ส.ค. 2559,0.7295,0.7343,0.7602
30 ส.ค. 2559,0.7275,0.7334,0.7582
31 ส.ค. 2559,0.7266,0.7323,0.7575
01 ก.ย. 2559,0.7248,0.7321,0.7563
02 ก.ย. 2559,0.7239,0.7304,0.7546
05 ก.ย. 2559,0.7249,0.7308,0.7583
06 ก.ย. 2559,0.7293,0.7354,0.7604
07 ก.ย. 2559,0.7257,0.7326,0.7573
08 ก.ย. 2559,0.723,0.729,0.7547
09 ก.ย. 2559,0.7217,0.7275,0.7519
12 ก.ย. 2559,0.7183,0.7235,0.7487
13 ก.ย. 2559,0.7187,0.7241,0.7486
14 ก.ย. 2559,0.7166,0.722,0.7466
15 ก.ย. 2559,0.7181,0.7237,0.7478
16 ก.ย. 2559,0.7156,0.7208,0.7452
19 ก.ย. 2559,0.7119,0.7172,0.7414
20 ก.ย. 2559,0.71,0.7154,0.7402
21 ก.ย. 2559,0.7118,0.7169,0.7424
22 ก.ย. 2559,0.7102,0.7154,0.7394
23 ก.ย. 2559,0.7068,0.7126,0.7368
26 ก.ย. 2559,0.7025,0.7082,0.7325
27 ก.ย. 2559,0.7005,0.7043,0.7303
28 ก.ย. 2559,0.7012,0.7063,0.7303
29 ก.ย. 2559,0.6995,0.7048,0.7299
30 ก.ย. 2559,0.6999,0.7048,0.7301
03 ต.ค. 2559,0.7002,0.7057,0.7297
04 ต.ค. 2559,0.7021,0.7078,0.7326
05 ต.ค. 2559,0.7019,0.7076,0.7318
06 ต.ค. 2559,0.7044,0.71,0.7346
07 ต.ค. 2559,0.7047,0.7099,0.7353
10 ต.ค. 2559,0.7065,0.7124,0.7387
11 ต.ค. 2559,0.7086,0.7144,0.739
12 ต.ค. 2559,0.7108,0.7156,0.7434
13 ต.ค. 2559,0.7174,0.7228,0.7488
14 ต.ค. 2559,0.7114,0.7164,0.743
17 ต.ค. 2559,0.7146,0.7188,0.7439
18 ต.ค. 2559,0.7092,0.7147,0.74
19 ต.ค. 2559,0.7096,0.7151,0.7389
20 ต.ค. 2559,0.7101,0.7166,0.7406
21 ต.ค. 2559,0.7108,0.7164,0.7413
25 ต.ค. 2559,0.7096,0.7145,0.7398
26 ต.ค. 2559,0.707,0.7116,0.7374
27 ต.ค. 2559,0.7079,0.7131,0.7368
28 ต.ค. 2559,0.7073,0.7128,0.738
31 ต.ค. 2559,0.7046,0.7102,0.7347
01 พ.ย. 2559,0.7067,0.7122,0.7358
02 พ.ย. 2559,0.7074,0.7129,0.7372
03 พ.ย. 2559,0.7073,0.7115,0.7372
04 พ.ย. 2559,0.7052,0.711,0.7356
07 พ.ย. 2559,0.7051,0.7106,0.735
08 พ.ย. 2559,0.7029,0.7081,0.7323
09 พ.ย. 2559,0.7013,0.7036,0.7319
10 พ.ย. 2559,0.7044,0.7066,0.7316
11 พ.ย. 2559,0.7069,0.7116,0.7347
14 พ.ย. 2559,0.7062,0.7116,0.7352
15 พ.ย. 2559,0.7044,0.7104,0.7338
16 พ.ย. 2559,0.7044,0.7099,0.7344
17 พ.ย. 2559,0.701,0.7063,0.7305
18 พ.ย. 2559,0.7002,0.7048,0.7289
21 พ.ย. 2559,0.6975,0.7027,0.7274
22 พ.ย. 2559,0.696,0.7011,0.7257
23 พ.ย. 2559,0.6953,0.7009,0.7255
24 พ.ย. 2559,0.6977,0.7032,0.7267
25 พ.ย. 2559,0.6976,0.7026,0.7271
28 พ.ย. 2559,0.6991,0.7031,0.728
29 พ.ย. 2559,0.6982,0.7032,0.7287
30 พ.ย. 2559,0.7002,0.7037,0.7297
01 ธ.ค. 2559,0.7004,0.7055,0.7296
02 ธ.ค. 2559,0.7003,0.7057,0.7295
06 ธ.ค. 2559,0.7021,0.7074,0.7311
07 ธ.ค. 2559,0.701,0.7067,0.7312
08 ธ.ค. 2559,0.7019,0.7071,0.7305
09 ธ.ค. 2559,0.7,0.7054,0.7286
13 ธ.ค. 2559,0.6994,0.7046,0.728
14 ธ.ค. 2559,0.6972,0.7027,0.7269
15 ธ.ค. 2559,0.6998,0.7051,0.7287
16 ธ.ค. 2559,0.7003,0.7055,0.7298
19 ธ.ค. 2559,0.7022,0.7063,0.7313
20 ธ.ค. 2559,0.702,0.7071,0.7313
21 ธ.ค. 2559,0.7049,0.7101,0.7338
22 ธ.ค. 2559,0.7045,0.7094,0.7328
23 ธ.ค. 2559,0.7046,0.7104,0.7341
26 ธ.ค. 2559,0.7057,0.7104,0.7355
27 ธ.ค. 2559,0.7068,0.7118,0.7354
28 ธ.ค. 2559,0.7077,0.7132,0.7371
29 ธ.ค. 2559,0.7058,0.7122,0.7352
30 ธ.ค. 2559,0.7076,0.7124,0.7372
04 ม.ค. 2560,0.7049,0.7104,0.7344
05 ม.ค. 2560,0.7042,0.71,0.7349
06 ม.ค. 2560,0.7042,0.7105,0.7349
09 ม.ค. 2560,0.7045,0.7101,0.7344
10 ม.ค. 2560,0.7028,0.7085,0.7329
11 ม.ค. 2560,0.7022,0.7074,0.731
12 ม.ค. 2560,0.6977,0.7019,0.7276
13 ม.ค. 2560,0.6973,0.7027,0.7266
16 ม.ค. 2560,0.6953,0.7008,0.7245
17 ม.ค. 2560,0.6939,0.6988,0.7224
18 ม.ค. 2560,0.6923,0.6979,0.7219
19 ม.ค. 2560,0.694,0.6995,0.7231
20 ม.ค. 2560,0.6924,0.6962,0.7207
23 ม.ค. 2560,0.6922,0.6969,0.7211
24 ม.ค. 2560,0.6905,0.6946,0.7197
25 ม.ค. 2560,0.6916,0.6959,0.7207
26 ม.ค. 2560,0.685,0.6953,0.7215
27 ม.ค. 2560,0.6919,0.6966,0.7216
30 ม.ค. 2560,0.6906,0.6964,0.7201
31 ม.ค. 2560,0.6903,0.6948,0.721
01 ก.พ. 2560,0.6884,0.6944,0.719
02 ก.พ. 2560,0.6836,0.6927,0.7179
03 ก.พ. 2560,0.6842,0.6925,0.718
06 ก.พ. 2560,0.6891,0.694,0.7171
07 ก.พ. 2560,0.6893,0.6948,0.7187
08 ก.พ. 2560,0.6882,0.6934,0.717
09 ก.พ. 2560,0.687,0.6919,0.7152
10 ก.พ. 2560,0.6873,0.6919,0.7143
14 ก.พ. 2560,0.6851,0.6899,0.7156
15 ก.พ. 2560,0.6848,0.6904,0.7147
16 ก.พ. 2560,0.6845,0.69,0.7141
17 ก.พ. 2560,0.6841,0.6897,0.7139
20 ก.พ. 2560,0.6807,0.6863,0.7103
21 ก.พ. 2560,0.6796,0.6844,0.7083
22 ก.พ. 2560,0.6799,0.6854,0.7089
23 ก.พ. 2560,0.6801,0.6863,0.7106
24 ก.พ. 2560,0.6799,0.6859,0.7101
27 ก.พ. 2560,0.6781,0.6834,0.7064
28 ก.พ. 2560,0.6779,0.6833,0.708
01 มี.ค. 2560,0.6776,0.6839,0.7089
02 มี.ค. 2560,0.679,0.6845,0.7087
03 มี.ค. 2560,0.6792,0.6844,0.7086
06 มี.ค. 2560,0.6793,0.685,0.7087
07 มี.ค. 2560,0.6794,0.6852,0.7098
08 มี.ค. 2560,0.6813,0.6866,0.7118
09 มี.ค. 2560,0.6851,0.6904,0.7137
10 มี.ค. 2560,0.6866,0.6924,0.7165
13 มี.ค. 2560,0.686,0.6917,0.7153
14 มี.ค. 2560,0.6842,0.6902,0.7147
15 มี.ค. 2560,0.6841,0.6899,0.7145
16 มี.ค. 2560,0.6816,0.6861,0.7119
17 มี.ค. 2560,0.6819,0.6865,0.7112
20 มี.ค. 2560,0.6747,0.6801,0.7059
21 มี.ค. 2560,0.6759,0.6812,0.7053
22 มี.ค. 2560,0.6743,0.6804,0.7042
23 มี.ค. 2560,0.6713,0.6769,0.7013
24 มี.ค. 2560,0.6715,0.6767,0.701
27 มี.ค. 2560,0.6719,0.6767,0.7005
28 มี.ค. 2560,0.6718,0.6769,0.7007
29 มี.ค. 2560,0.6707,0.6753,0.7003
30 มี.ค. 2560,0.6698,0.6755,0.6999
31 มี.ค. 2560,0.6692,0.6748,0.6992
03 เม.ย. 2560,0.6681,0.6733,0.6962
04 เม.ย. 2560,0.6688,0.6738,0.6979
05 เม.ย. 2560,0.6705,0.6759,0.7
07 เม.ย. 2560,0.6733,0.6787,0.7023
10 เม.ย. 2560,0.6751,0.6821,0.7077
11 เม.ย. 2560,0.6761,0.6846,0.7089
12 เม.ย. 2560,0.6797,0.6851,0.7092
17 เม.ย. 2560,0.6766,0.6823,0.7064
18 เม.ย. 2560,0.678,0.6823,0.707
19 เม.ย. 2560,0.6743,0.6801,0.7055
20 เม.ย. 2560,0.6754,0.6791,0.7047
21 เม.ย. 2560,0.6742,0.6789,0.7049
24 เม.ย. 2560,0.6736,0.6782,0.7028
25 เม.ย. 2560,0.6739,0.6786,0.7042
26 เม.ย. 2560,0.6764,0.6818,0.7064
27 เม.ย. 2560,0.6755,0.6808,0.7057
28 เม.ย. 2560,0.677,0.6818,0.7054
02 พ.ค. 2560,0.6738,0.6789,0.7028
03 พ.ค. 2560,0.6722,0.6779,0.7025
04 พ.ค. 2560,0.6758,0.6812,0.7052
05 พ.ค. 2560,0.6765,0.6822,0.7069
08 พ.ค. 2560,0.6775,0.6831,0.7079
09 พ.ค. 2560,0.6783,0.6826,0.7083
11 พ.ค. 2560,0.6795,0.6842,0.71
12 พ.ค. 2560,0.6792,0.6842,0.7087
15 พ.ค. 2560,0.6792,0.6836,0.7099
16 พ.ค. 2560,0.6773,0.683,0.7075
17 พ.ค. 2560,0.6764,0.6822,0.7063
18 พ.ค. 2560,0.6748,0.6805,0.7051
19 พ.ค. 2560,0.6747,0.6806,0.7052
22 พ.ค. 2560,0.6726,0.6784,0.703
23 พ.ค. 2560,0.6753,0.68,0.7033
24 พ.ค. 2560,0.6735,0.6789,0.7027
25 พ.ค. 2560,0.671,0.6749,0.7005
26 พ.ค. 2560,0.6666,0.6717,0.6965
29 พ.ค. 2560,0.6686,0.6731,0.6976
30 พ.ค. 2560,0.6673,0.6735,0.6983
31 พ.ค. 2560,0.6687,0.6725,0.6984
01 มิ.ย. 2560,0.6687,0.6738,0.6981
02 มิ.ย. 2560,0.6709,0.6764,0.7009
05 มิ.ย. 2560,0.6731,0.6776,0.7028
06 มิ.ย. 2560,0.6717,0.6775,0.7021
07 มิ.ย. 2560,0.6713,0.6752,0.6998
08 มิ.ย. 2560,0.6707,0.6762,0.7004
09 มิ.ย. 2560,0.6714,0.6769,0.7014
12 มิ.ย. 2560,0.6715,0.677,0.7012
13 มิ.ย. 2560,0.6695,0.6753,0.6997
14 มิ.ย. 2560,0.6689,0.6732,0.6978
15 มิ.ย. 2560,0.6684,0.673,0.6976
16 มิ.ย. 2560,0.6659,0.6711,0.6945
19 มิ.ย. 2560,0.6655,0.6696,0.694
20 มิ.ย. 2560,0.6618,0.6675,0.6922
21 มิ.ย. 2560,0.6615,0.6668,0.6908
22 มิ.ย. 2560,0.6588,0.6643,0.6881
23 มิ.ย. 2560,0.6588,0.6642,0.6879
26 มิ.ย. 2560,0.66,0.6657,0.6898
27 มิ.ย. 2560,0.6611,0.6656,0.6899
28 มิ.ย. 2560,0.6584,0.6621,0.6876
29 มิ.ย. 2560,0.6583,0.6622,0.6866
30 มิ.ย. 2560,0.6525,0.6607,0.6855
03 ก.ค. 2560,0.657,0.6615,0.6862
04 ก.ค. 2560,0.6567,0.6609,0.6856
05 ก.ค. 2560,0.6569,0.6621,0.6856
06 ก.ค. 2560,0.6517,0.661,0.6858
07 ก.ค. 2560,0.6564,0.6617,0.6857
11 ก.ค. 2560,0.6562,0.6606,0.6847
12 ก.ค. 2560,0.6568,0.6614,0.6841
13 ก.ค. 2560,0.6562,0.6599,0.6849
14 ก.ค. 2560,0.6553,0.6596,0.684
17 ก.ค. 2560,0.6513,0.6555,0.6796
18 ก.ค. 2560,0.6458,0.6516,0.6751
19 ก.ค. 2560,0.6463,0.6516,0.6753
20 ก.ค. 2560,0.6457,0.6506,0.6744
21 ก.ค. 2560,0.6456,0.6493,0.6742
24 ก.ค. 2560,0.6423,0.648,0.6719
25 ก.ค. 2560,0.6429,0.6477,0.6717
26 ก.ค. 2560,0.6459,0.6511,0.6745
27 ก.ค. 2560,0.6426,0.6465,0.6731
31 ก.ค. 2560,0.6439,0.6477,0.6731
01 ส.ค. 2560,0.6439,0.6483,0.6727
02 ส.ค. 2560,0.6442,0.6495,0.6731
03 ส.ค. 2560,0.6438,0.6489,0.6738
04 ส.ค. 2560,0.6447,0.6498,0.673
07 ส.ค. 2560,0.6458,0.6501,0.6743
08 ส.ค. 2560,0.6458,0.6498,0.6739
09 ส.ค. 2560,0.6441,0.649,0.6721
10 ส.ค. 2560,0.6409,0.6459,0.6692
11 ส.ค. 2560,0.6386,0.6432,0.666
15 ส.ค. 2560,0.6352,0.6392,0.6624
16 ส.ค. 2560,0.632,0.636,0.6606
17 ส.ค. 2560,0.6324,0.6364,0.6603
18 ส.ค. 2560,0.6321,0.6358,0.6592
21 ส.ค. 2560,0.6317,0.6364,0.6588
22 ส.ค. 2560,0.6312,0.6356,0.6591
23 ส.ค. 2560,0.6336,0.6383,0.6614
24 ส.ค. 2560,0.6369,0.6418,0.665
25 ส.ค. 2560,0.6367,0.6422,0.6653
28 ส.ค. 2560,0.6363,0.6404,0.664
29 ส.ค. 2560,0.6333,0.6387,0.6626
30 ส.ค. 2560,0.6333,0.6368,0.662
31 ส.ค. 2560,0.6335,0.6376,0.6612
01 ก.ย. 2560,0.6335,0.6378,0.6607
04 ก.ย. 2560,0.633,0.6371,0.6602
05 ก.ย. 2560,0.6321,0.6373,0.6601
06 ก.ย. 2560,0.6335,0.6376,0.6615
07 ก.ย. 2560,0.6338,0.638,0.6617
08 ก.ย. 2560,0.6338,0.6395,0.6646
11 ก.ย. 2560,0.6356,0.6406,0.6638
12 ก.ย. 2560,0.6355,0.6397,0.6637
13 ก.ย. 2560,0.6338,0.6382,0.6623
14 ก.ย. 2560,0.6333,0.6384,0.6612
15 ก.ย. 2560,0.6302,0.6338,0.6587
18 ก.ย. 2560,0.6308,0.6347,0.6579
19 ก.ย. 2560,0.6313,0.6364,0.6596
20 ก.ย. 2560,0.6326,0.6374,0.6624
21 ก.ย. 2560,0.6349,0.6391,0.6624
22 ก.ย. 2560,0.6328,0.6384,0.6612
25 ก.ย. 2560,0.6347,0.641,0.6648
26 ก.ย. 2560,0.6378,0.6418,0.666
27 ก.ย. 2560,0.6368,0.642,0.6659
28 ก.ย. 2560,0.6362,0.6415,0.6659
29 ก.ย. 2560,0.6406,0.6449,0.6686
02 ต.ค. 2560,0.6402,0.6444,0.6675
03 ต.ค. 2560,0.6382,0.6433,0.6661
04 ต.ค. 2560,0.6379,0.642,0.6652
05 ต.ค. 2560,0.6396,0.6437,0.6661
06 ต.ค. 2560,0.6384,0.6438,0.6662
09 ต.ค. 2560,0.6385,0.6425,0.6649
10 ต.ค. 2560,0.6364,0.6406,0.6629
11 ต.ค. 2560,0.6294,0.6349,0.6567
12 ต.ค. 2560,0.6293,0.6337,0.6569
16 ต.ค. 2560,0.6274,0.6332,0.6554
17 ต.ค. 2560,0.628,0.6337,0.6563
18 ต.ค. 2560,0.6285,0.6338,0.6564
19 ต.ค. 2560,0.6287,0.6338,0.6572
20 ต.ค. 2560,0.6278,0.6327,0.6559
24 ต.ค. 2560,0.6299,0.6336,0.6554
25 ต.ค. 2560,0.6262,0.6306,0.6536
27 ต.ค. 2560,0.6266,0.6305,0.6527
30 ต.ค. 2560,0.6278,0.6317,0.6548
31 ต.ค. 2560,0.6281,0.6322,0.6541
01 พ.ย. 2560,0.6272,0.6326,0.6545
02 พ.ย. 2560,0.6267,0.6309,0.654
03 พ.ย. 2560,0.6286,0.6333,0.6556
06 พ.ย. 2560,0.6304,0.6348,0.6571
07 พ.ย. 2560,0.6312,0.6364,0.6587
08 พ.ย. 2560,0.6287,0.6337,0.656
09 พ.ย. 2560,0.6307,0.635,0.656
10 พ.ย. 2560,0.6288,0.634,0.6555
13 พ.ย. 2560,0.6291,0.6343,0.6565
14 พ.ย. 2560,0.6311,0.6359,0.6579
15 พ.ย. 2560,0.6304,0.6354,0.6574
16 พ.ย. 2560,0.6331,0.6374,0.6585
17 พ.ย. 2560,0.63,0.6358,0.6572
20 พ.ย. 2560,0.6292,0.6334,0.6567
21 พ.ย. 2560,0.6294,0.635,0.6568
22 พ.ย. 2560,0.6312,0.6364,0.6589
23 พ.ย. 2560,0.6314,0.6354,0.6579
24 พ.ย. 2560,0.6287,0.6347,0.6564
27 พ.ย. 2560,0.6285,0.6336,0.656
28 พ.ย. 2560,0.6302,0.636,0.6583
29 พ.ย. 2560,0.6312,0.6364,0.6598
30 พ.ย. 2560,0.6312,0.6365,0.6592
01 ธ.ค. 2560,0.633,0.6377,0.6608
04 ธ.ค. 2560,0.6311,0.6357,0.6588
06 ธ.ค. 2560,0.6283,0.6325,0.6558
07 ธ.ค. 2560,0.6269,0.6324,0.6543
08 ธ.ค. 2560,0.6288,0.634,0.656
12 ธ.ค. 2560,0.6307,0.6353,0.6587
13 ธ.ค. 2560,0.6306,0.6349,0.6579
14 ธ.ค. 2560,0.6294,0.6342,0.6574
15 ธ.ค. 2560,0.6284,0.6327,0.6562
18 ธ.ค. 2560,0.6303,0.6342,0.6584
19 ธ.ค. 2560,0.6333,0.6375,0.6626
20 ธ.ค. 2560,0.6357,0.6405,0.6635
21 ธ.ค. 2560,0.6401,0.6412,0.6652
22 ธ.ค. 2560,0.6363,0.6406,0.6626
25 ธ.ค. 2560,0.6384,0.6437,0.6656
26 ธ.ค. 2560,0.6392,0.6447,0.6683
27 ธ.ค. 2560,0.6403,0.6448,0.6691
28 ธ.ค. 2560,0.639,0.6438,0.6688
29 ธ.ค. 2560,0.6389,0.6433,0.6678
03 ม.ค. 2561,0.6356,0.6403,0.6624
04 ม.ค. 2561,0.6312,0.6374,0.6614
05 ม.ค. 2561,0.6313,0.6356,0.6598
08 ม.ค. 2561,0.6287,0.6333,0.6575
09 ม.ค. 2561,0.626,0.6315,0.6546
10 ม.ค. 2561,0.6241,0.6296,0.6532
11 ม.ค. 2561,0.621,0.6259,0.649
12 ม.ค. 2561,0.6193,0.6218,0.6482
15 ม.ค. 2561,0.6203,0.6239,0.647
16 ม.ค. 2561,0.6184,0.6236,0.6466
17 ม.ค. 2561,0.6214,0.6224,0.6443
18 ม.ค. 2561,0.6165,0.6193,0.643
19 ม.ค. 2561,0.6134,0.6174,0.6405
22 ม.ค. 2561,0.6132,0.6173,0.6407
23 ม.ค. 2561,0.6107,0.6147,0.6373
24 ม.ค. 2561,0.6087,0.6123,0.6347
25 ม.ค. 2561,0.604,0.6066,0.6317
26 ม.ค. 2561,0.6017,0.6056,0.6295
29 ม.ค. 2561,0.6007,0.6046,0.6275
30 ม.ค. 2561,0.5992,0.6028,0.6255
31 ม.ค. 2561,0.5962,0.5993,0.6241
01 ก.พ. 2561,0.5954,0.5995,0.6229
02 ก.พ. 2561,0.5923,0.597,0.619
05 ก.พ. 2561,0.5941,0.598,0.6225
06 ก.พ. 2561,0.5988,0.6038,0.6268
07 ก.พ. 2561,0.5973,0.6007,0.6246
08 ก.พ. 2561,0.6006,0.6061,0.631
09 ก.พ. 2561,0.6034,0.6106,0.6294
12 ก.พ. 2561,0.6008,0.6067,0.6252
13 ก.พ. 2561,0.5952,0.5972,0.6209
14 ก.พ. 2561,0.5906,0.5934,0.6162
15 ก.พ. 2561,0.5862,0.5907,0.6133
16 ก.พ. 2561,0.5835,0.5881,0.6102
19 ก.พ. 2561,0.5838,0.5875,0.6109
20 ก.พ. 2561,0.5846,0.5892,0.6131
21 ก.พ. 2561,0.5877,0.5918,0.6149
22 ก.พ. 2561,0.5916,0.5964,0.6191
23 ก.พ. 2561,0.5921,0.5964,0.6191
26 ก.พ. 2561,0.5918,0.5955,0.6183
27 ก.พ. 2561,0.5863,0.5906,0.6135
28 ก.พ. 2561,0.5897,0.5956,0.6151
02 มี.ค. 2561,0.591,0.595,0.6193
05 มี.ค. 2561,0.5909,0.5948,0.6176
06 มี.ค. 2561,0.5907,0.5943,0.6167
07 มี.ค. 2561,0.5879,0.5917,0.6144
08 มี.ค. 2561,0.5879,0.5916,0.6148
09 มี.ค. 2561,0.588,0.5915,0.6143
12 มี.ค. 2561,0.5882,0.5919,0.6143
13 มี.ค. 2561,0.5862,0.5901,0.6128
14 มี.ค. 2561,0.5855,0.588,0.612
15 มี.ค. 2561,0.5831,0.5871,0.61
16 มี.ค. 2561,0.5852,0.5889,0.612
19 มี.ค. 2561,0.5862,0.5902,0.6127
20 มี.ค. 2561,0.5837,0.5878,0.6104
21 มี.ค. 2561,0.5853,0.589,0.6116
22 มี.ค. 2561,0.5834,0.5872,0.6101
23 มี.ค. 2561,0.5829,0.5866,0.6098
26 มี.ค. 2561,0.5807,0.5845,0.607
27 มี.ค. 2561,0.5827,0.5863,0.6081
28 มี.ค. 2561,0.5825,0.5857,0.6082
29 มี.ค. 2561,0.5833,0.5871,0.6098
