งวด,ซื้อตั๋วเงิน,ซื้อเงินโอน,อัตราขาย
29 เม.ย. 2559,-,0.1559,0.1575
03 พ.ค. 2559,-,0.1557,0.1572
04 พ.ค. 2559,-,0.1567,0.1583
09 พ.ค. 2559,-,0.1569,0.1584
10 พ.ค. 2559,-,0.1574,0.1589
11 พ.ค. 2559,-,0.1573,0.1588
12 พ.ค. 2559,-,0.1575,0.159
13 พ.ค. 2559,-,0.1578,0.1593
16 พ.ค. 2559,-,0.1579,0.1595
17 พ.ค. 2559,-,0.1581,0.1596
18 พ.ค. 2559,-,0.1589,0.1604
19 พ.ค. 2559,-,0.1595,0.161
23 พ.ค. 2559,-,0.1589,0.1603
24 พ.ค. 2559,-,0.1595,0.1609
25 พ.ค. 2559,-,0.1593,0.1609
26 พ.ค. 2559,-,0.1588,0.1603
27 พ.ค. 2559,-,0.1585,0.16
30 พ.ค. 2559,-,0.159,0.1606
31 พ.ค. 2559,-,0.1586,0.1601
01 มิ.ย. 2559,-,0.1588,0.1603
02 มิ.ย. 2559,-,0.158,0.1595
03 มิ.ย. 2559,-,0.1579,0.1594
06 มิ.ย. 2559,-,0.1568,0.1584
07 มิ.ย. 2559,-,0.1567,0.1582
08 มิ.ย. 2559,-,0.1569,0.1584
09 มิ.ย. 2559,-,0.1564,0.1579
10 มิ.ย. 2559,-,0.1571,0.1585
13 มิ.ย. 2559,-,0.157,0.1585
14 มิ.ย. 2559,-,0.1562,0.1576
15 มิ.ย. 2559,-,0.1569,0.1584
16 มิ.ย. 2559,-,0.1564,0.1578
17 มิ.ย. 2559,-,0.1574,0.1589
20 มิ.ย. 2559,-,0.1564,0.1579
21 มิ.ย. 2559,-,0.1564,0.1579
22 มิ.ย. 2559,-,0.1566,0.1581
23 มิ.ย. 2559,-,0.1571,0.1586
24 มิ.ย. 2559,-,0.1578,0.1595
27 มิ.ย. 2559,-,0.1576,0.1591
28 มิ.ย. 2559,-,0.1572,0.1587
29 มิ.ย. 2559,-,0.1575,0.1589
30 มิ.ย. 2559,-,0.157,0.1584
04 ก.ค. 2559,-,0.1563,0.1578
05 ก.ค. 2559,-,0.1567,0.1581
06 ก.ค. 2559,-,0.1572,0.1587
07 ก.ค. 2559,-,0.1569,0.1584
08 ก.ค. 2559,-,0.157,0.1585
11 ก.ค. 2559,-,0.1568,0.1584
12 ก.ค. 2559,-,0.1569,0.1584
13 ก.ค. 2559,-,0.1571,0.1586
14 ก.ค. 2559,-,0.157,0.1585
15 ก.ค. 2559,-,0.1563,0.1578
20 ก.ค. 2559,-,0.1564,0.1579
21 ก.ค. 2559,-,0.1565,0.158
22 ก.ค. 2559,-,0.156,0.1575
25 ก.ค. 2559,-,0.1562,0.1578
26 ก.ค. 2559,-,0.1564,0.158
27 ก.ค. 2559,-,0.1562,0.1578
28 ก.ค. 2559,-,0.1558,0.1573
29 ก.ค. 2559,-,0.1557,0.1572
01 ส.ค. 2559,-,0.1552,0.1567
02 ส.ค. 2559,-,0.1554,0.1568
03 ส.ค. 2559,-,0.1553,0.1568
04 ส.ค. 2559,-,0.1562,0.1576
05 ส.ค. 2559,-,0.1557,0.1572
08 ส.ค. 2559,-,0.1561,0.1576
09 ส.ค. 2559,-,0.1561,0.1577
10 ส.ค. 2559,-,0.1552,0.1567
11 ส.ค. 2559,-,0.1552,0.1567
15 ส.ค. 2559,-,0.1549,0.1565
16 ส.ค. 2559,-,0.1543,0.1558
17 ส.ค. 2559,-,0.1546,0.1562
18 ส.ค. 2559,-,0.1544,0.1559
19 ส.ค. 2559,-,0.1545,0.156
22 ส.ค. 2559,-,0.1549,0.1564
23 ส.ค. 2559,-,0.1545,0.156
24 ส.ค. 2559,-,0.1546,0.1561
25 ส.ค. 2559,-,0.1544,0.1559
26 ส.ค. 2559,-,0.1541,0.1556
29 ส.ค. 2559,-,0.1545,0.1561
30 ส.ค. 2559,-,0.1543,0.1558
31 ส.ค. 2559,-,0.1545,0.1561
01 ก.ย. 2559,-,0.1545,0.156
02 ก.ย. 2559,-,0.1544,0.156
05 ก.ย. 2559,-,0.1548,0.1563
06 ก.ย. 2559,-,0.1553,0.1567
07 ก.ย. 2559,-,0.1544,0.1559
08 ก.ย. 2559,-,0.1547,0.1561
09 ก.ย. 2559,-,0.1552,0.1567
12 ก.ย. 2559,-,0.1556,0.1571
13 ก.ย. 2559,-,0.1557,0.1572
14 ก.ย. 2559,-,0.156,0.1575
15 ก.ย. 2559,-,0.1557,0.1572
16 ก.ย. 2559,-,0.1553,0.1568
19 ก.ย. 2559,-,0.1555,0.157
20 ก.ย. 2559,-,0.1554,0.1569
21 ก.ย. 2559,-,0.1551,0.1566
22 ก.ย. 2559,-,0.1545,0.156
23 ก.ย. 2559,-,0.1546,0.1561
26 ก.ย. 2559,-,0.1547,0.1562
27 ก.ย. 2559,-,0.1543,0.1558
28 ก.ย. 2559,-,0.1543,0.1559
29 ก.ย. 2559,-,0.1544,0.1559
30 ก.ย. 2559,-,0.1549,0.1564
03 ต.ค. 2559,-,0.1545,0.156
04 ต.ค. 2559,-,0.1547,0.1562
05 ต.ค. 2559,-,0.1551,0.1567
06 ต.ค. 2559,-,0.1553,0.1568
07 ต.ค. 2559,-,0.1556,0.1571
10 ต.ค. 2559,-,0.1563,0.1578
11 ต.ค. 2559,-,0.1569,0.1585
12 ต.ค. 2559,-,0.1579,0.1598
13 ต.ค. 2559,-,0.1594,0.1609
14 ต.ค. 2559,-,0.1572,0.1587
17 ต.ค. 2559,-,0.1578,0.1594
18 ต.ค. 2559,-,0.1569,0.1583
19 ต.ค. 2559,-,0.1559,0.1573
20 ต.ค. 2559,-,0.1558,0.1573
21 ต.ค. 2559,-,0.1567,0.1581
25 ต.ค. 2559,-,0.1563,0.1578
26 ต.ค. 2559,-,0.1559,0.1573
27 ต.ค. 2559,-,0.1562,0.1577
28 ต.ค. 2559,-,0.1566,0.158
31 ต.ค. 2559,-,0.1562,0.1576
01 พ.ย. 2559,-,0.1562,0.1577
02 พ.ย. 2559,-,0.1562,0.1578
03 พ.ย. 2559,-,0.1557,0.1573
04 พ.ย. 2559,-,0.1559,0.1574
07 พ.ย. 2559,-,0.1562,0.1576
08 พ.ย. 2559,-,0.1558,0.1574
09 พ.ย. 2559,-,0.1555,0.1571
10 พ.ย. 2559,-,0.1562,0.1579
11 พ.ย. 2559,-,0.1573,0.159
14 พ.ย. 2559,-,0.1578,0.1594
15 พ.ย. 2559,-,0.1575,0.1591
16 พ.ย. 2559,-,0.1577,0.1593
17 พ.ย. 2559,-,0.1573,0.159
18 พ.ย. 2559,-,0.1579,0.1595
21 พ.ย. 2559,-,0.1571,0.1589
22 พ.ย. 2559,-,0.1562,0.158
23 พ.ย. 2559,-,0.1568,0.1584
24 พ.ย. 2559,-,0.157,0.1587
25 พ.ย. 2559,-,0.1558,0.1575
28 พ.ย. 2559,-,0.1555,0.1572
29 พ.ย. 2559,-,0.1558,0.1574
30 พ.ย. 2559,-,0.1562,0.1579
01 ธ.ค. 2559,-,0.1567,0.1584
02 ธ.ค. 2559,-,0.1563,0.158
06 ธ.ค. 2559,-,0.1561,0.1576
07 ธ.ค. 2559,-,0.1562,0.1577
08 ธ.ค. 2559,-,0.156,0.1577
09 ธ.ค. 2559,-,0.1568,0.1581
13 ธ.ค. 2559,-,0.1566,0.1581
14 ธ.ค. 2559,-,0.1562,0.1578
15 ธ.ค. 2559,-,0.1565,0.158
16 ธ.ค. 2559,-,0.1564,0.1582
19 ธ.ค. 2559,-,0.1567,0.1582
20 ธ.ค. 2559,-,0.157,0.1585
21 ธ.ค. 2559,-,0.1575,0.1591
22 ธ.ค. 2559,-,0.1574,0.1589
23 ธ.ค. 2559,-,0.1575,0.1589
26 ธ.ค. 2559,-,0.1572,0.1588
27 ธ.ค. 2559,-,0.1574,0.1589
28 ธ.ค. 2559,-,0.1575,0.159
29 ธ.ค. 2559,-,0.1574,0.1588
30 ธ.ค. 2559,-,0.1565,0.1581
04 ม.ค. 2560,-,0.157,0.1586
05 ม.ค. 2560,-,0.1566,0.1581
06 ม.ค. 2560,-,0.1566,0.1582
09 ม.ค. 2560,-,0.1576,0.1593
10 ม.ค. 2560,-,0.1568,0.1585
11 ม.ค. 2560,-,0.1568,0.1584
12 ม.ค. 2560,-,0.1559,0.1574
13 ม.ค. 2560,-,0.156,0.1577
16 ม.ค. 2560,-,0.1562,0.1578
17 ม.ค. 2560,-,0.1561,0.1576
18 ม.ค. 2560,-,0.1555,0.157
19 ม.ค. 2560,-,0.1561,0.1576
20 ม.ค. 2560,-,0.1558,0.1575
23 ม.ค. 2560,-,0.1556,0.1571
24 ม.ค. 2560,-,0.1554,0.1569
25 ม.ค. 2560,-,0.1553,0.1569
26 ม.ค. 2560,-,0.155,0.1566
27 ม.ค. 2560,-,0.1555,0.1571
30 ม.ค. 2560,-,0.1553,0.1569
31 ม.ค. 2560,-,0.155,0.1566
01 ก.พ. 2560,-,0.1548,0.1563
02 ก.พ. 2560,-,0.1546,0.1561
03 ก.พ. 2560,-,0.1542,0.1558
06 ก.พ. 2560,-,0.1541,0.1555
07 ก.พ. 2560,-,0.1543,0.1558
08 ก.พ. 2560,-,0.1542,0.1557
09 ก.พ. 2560,-,0.1538,0.1553
10 ก.พ. 2560,-,0.1539,0.1555
14 ก.พ. 2560,-,0.1538,0.1552
15 ก.พ. 2560,-,0.1533,0.1548
16 ก.พ. 2560,-,0.1529,0.1544
17 ก.พ. 2560,-,0.153,0.1545
20 ก.พ. 2560,-,0.1528,0.1543
21 ก.พ. 2560,-,0.1528,0.1544
22 ก.พ. 2560,-,0.1526,0.1541
23 ก.พ. 2560,-,0.1525,0.154
24 ก.พ. 2560,-,0.1524,0.1539
27 ก.พ. 2560,-,0.1521,0.1536
28 ก.พ. 2560,-,0.1524,0.1539
01 มี.ค. 2560,-,0.1529,0.1545
02 มี.ค. 2560,-,0.1526,0.1543
03 มี.ค. 2560,-,0.1527,0.1543
06 มี.ค. 2560,-,0.1526,0.1541
07 มี.ค. 2560,-,0.153,0.1546
08 มี.ค. 2560,-,0.1534,0.1549
09 มี.ค. 2560,-,0.1542,0.1556
10 มี.ค. 2560,-,0.1544,0.1559
13 มี.ค. 2560,-,0.1541,0.1556
14 มี.ค. 2560,-,0.154,0.1556
15 มี.ค. 2560,-,0.1539,0.1554
16 มี.ค. 2560,-,0.1528,0.1544
17 มี.ค. 2560,-,0.1527,0.1542
20 มี.ค. 2560,-,0.1516,0.1531
21 มี.ค. 2560,-,0.1516,0.153
22 มี.ค. 2560,-,0.1517,0.1532
23 มี.ค. 2560,-,0.1513,0.1528
24 มี.ค. 2560,-,0.1514,0.1528
27 มี.ค. 2560,-,0.1506,0.152
28 มี.ค. 2560,-,0.1504,0.1518
29 มี.ค. 2560,-,0.1507,0.1522
30 มี.ค. 2560,-,0.1507,0.1522
31 มี.ค. 2560,-,0.1506,0.152
03 เม.ย. 2560,-,0.1501,0.1515
04 เม.ย. 2560,-,0.1505,0.152
05 เม.ย. 2560,-,0.1513,0.1527
07 เม.ย. 2560,-,0.1519,0.1532
10 เม.ย. 2560,-,0.152,0.1534
11 เม.ย. 2560,-,0.1519,0.1532
12 เม.ย. 2560,-,0.1517,0.1531
17 เม.ย. 2560,-,0.1497,0.1512
18 เม.ย. 2560,-,0.1506,0.152
19 เม.ย. 2560,-,0.1504,0.1518
20 เม.ย. 2560,-,0.1505,0.1519
21 เม.ย. 2560,-,0.1507,0.1522
24 เม.ย. 2560,-,0.1505,0.1519
25 เม.ย. 2560,-,0.1506,0.152
26 เม.ย. 2560,-,0.1505,0.152
27 เม.ย. 2560,-,0.1511,0.1524
28 เม.ย. 2560,-,0.1516,0.153
02 พ.ค. 2560,-,0.1512,0.1526
03 พ.ค. 2560,-,0.1507,0.1521
04 พ.ค. 2560,-,0.1514,0.1528
05 พ.ค. 2560,-,0.1514,0.1529
08 พ.ค. 2560,-,0.1517,0.1532
09 พ.ค. 2560,-,0.1519,0.1533
11 พ.ค. 2560,-,0.1522,0.1537
12 พ.ค. 2560,-,0.152,0.1535
15 พ.ค. 2560,-,0.1518,0.1533
16 พ.ค. 2560,-,0.1513,0.1528
17 พ.ค. 2560,-,0.1515,0.153
18 พ.ค. 2560,-,0.1514,0.1529
19 พ.ค. 2560,-,0.1514,0.1528
22 พ.ค. 2560,-,0.151,0.1524
23 พ.ค. 2560,-,0.1506,0.152
24 พ.ค. 2560,-,0.1511,0.1526
25 พ.ค. 2560,-,0.1504,0.152
26 พ.ค. 2560,-,0.1496,0.1511
29 พ.ค. 2560,-,0.1493,0.1507
30 พ.ค. 2560,-,0.1494,0.1508
31 พ.ค. 2560,-,0.1493,0.1508
01 มิ.ย. 2560,-,0.1493,0.1509
02 มิ.ย. 2560,-,0.1498,0.1513
05 มิ.ย. 2560,-,0.1491,0.1506
06 มิ.ย. 2560,-,0.1489,0.1504
07 มิ.ย. 2560,-,0.1489,0.1504
08 มิ.ย. 2560,-,0.1491,0.1505
09 มิ.ย. 2560,-,0.1494,0.1508
12 มิ.ย. 2560,-,0.1494,0.151
13 มิ.ย. 2560,-,0.1491,0.1506
14 มิ.ย. 2560,-,0.1487,0.1501
15 มิ.ย. 2560,-,0.1485,0.15
16 มิ.ย. 2560,-,0.149,0.1504
19 มิ.ย. 2560,-,0.1488,0.1503
20 มิ.ย. 2560,-,0.1489,0.1503
21 มิ.ย. 2560,-,0.149,0.1505
22 มิ.ย. 2560,-,0.1489,0.1504
23 มิ.ย. 2560,-,0.1489,0.1503
26 มิ.ย. 2560,-,0.1487,0.1501
27 มิ.ย. 2560,-,0.1488,0.1502
28 มิ.ย. 2560,-,0.1488,0.1502
29 มิ.ย. 2560,-,0.1486,0.1501
30 มิ.ย. 2560,-,0.1487,0.1502
03 ก.ค. 2560,-,0.1487,0.1502
04 ก.ค. 2560,-,0.1488,0.1503
05 ก.ค. 2560,-,0.1488,0.1503
06 ก.ค. 2560,-,0.1489,0.1504
07 ก.ค. 2560,-,0.1492,0.1507
11 ก.ค. 2560,-,0.1493,0.1508
12 ก.ค. 2560,-,0.149,0.1504
13 ก.ค. 2560,-,0.1487,0.1501
14 ก.ค. 2560,-,0.1485,0.15
17 ก.ค. 2560,-,0.1477,0.1491
18 ก.ค. 2560,-,0.1471,0.1485
19 ก.ค. 2560,-,0.1473,0.1487
20 ก.ค. 2560,-,0.1472,0.1486
21 ก.ค. 2560,-,0.1468,0.1482
24 ก.ค. 2560,-,0.1464,0.1479
25 ก.ค. 2560,-,0.1464,0.1479
26 ก.ค. 2560,-,0.1467,0.1481
27 ก.ค. 2560,-,0.1459,0.1474
31 ก.ค. 2560,-,0.1459,0.1474
01 ส.ค. 2560,-,0.1456,0.1471
02 ส.ค. 2560,-,0.1458,0.1473
03 ส.ค. 2560,-,0.1458,0.1472
04 ส.ค. 2560,-,0.1455,0.147
07 ส.ค. 2560,-,0.1456,0.1471
08 ส.ค. 2560,-,0.1456,0.1471
09 ส.ค. 2560,-,0.1456,0.1471
10 ส.ค. 2560,-,0.1455,0.147
11 ส.ค. 2560,-,0.1455,0.147
15 ส.ค. 2560,-,0.1456,0.1471
16 ส.ค. 2560,-,0.1457,0.1472
17 ส.ค. 2560,-,0.1456,0.147
18 ส.ค. 2560,-,0.1455,0.1471
21 ส.ค. 2560,-,0.1454,0.1469
22 ส.ค. 2560,-,0.1456,0.147
23 ส.ค. 2560,-,0.1457,0.1471
24 ส.ค. 2560,-,0.146,0.1474
25 ส.ค. 2560,-,0.1459,0.1474
28 ส.ค. 2560,-,0.1454,0.1469
29 ส.ค. 2560,-,0.1453,0.1467
30 ส.ค. 2560,-,0.1453,0.1467
31 ส.ค. 2560,-,0.1454,0.1468
01 ก.ย. 2560,-,0.1452,0.1468
04 ก.ย. 2560,-,0.1452,0.1468
05 ก.ย. 2560,-,0.1452,0.1466
06 ก.ย. 2560,-,0.1452,0.1466
07 ก.ย. 2560,-,0.1451,0.1465
08 ก.ย. 2560,-,0.1448,0.1462
11 ก.ย. 2560,-,0.145,0.1466
12 ก.ย. 2560,-,0.1451,0.1466
13 ก.ย. 2560,-,0.1449,0.1464
14 ก.ย. 2560,-,0.145,0.1465
15 ก.ย. 2560,-,0.1448,0.1463
18 ก.ย. 2560,-,0.1448,0.1463
19 ก.ย. 2560,-,0.1448,0.1463
20 ก.ย. 2560,-,0.1448,0.1463
21 ก.ย. 2560,-,0.145,0.1465
22 ก.ย. 2560,-,0.145,0.1464
25 ก.ย. 2560,-,0.1449,0.1463
26 ก.ย. 2560,-,0.1451,0.1465
27 ก.ย. 2560,-,0.1456,0.147
28 ก.ย. 2560,-,0.1462,0.1476
29 ก.ย. 2560,-,0.1461,0.1476
02 ต.ค. 2560,-,0.1461,0.1476
03 ต.ค. 2560,-,0.1466,0.1481
04 ต.ค. 2560,-,0.1461,0.1474
05 ต.ค. 2560,-,0.1462,0.1476
06 ต.ค. 2560,-,0.1463,0.1478
09 ต.ค. 2560,-,0.1463,0.1477
10 ต.ค. 2560,-,0.146,0.1475
11 ต.ค. 2560,-,0.1454,0.1468
12 ต.ค. 2560,-,0.1452,0.1466
16 ต.ค. 2560,-,0.1448,0.1463
17 ต.ค. 2560,-,0.1449,0.1464
18 ต.ค. 2560,-,0.1449,0.1464
19 ต.ค. 2560,-,0.1452,0.1466
20 ต.ค. 2560,-,0.1451,0.1465
24 ต.ค. 2560,-,0.1452,0.1466
25 ต.ค. 2560,-,0.1454,0.1469
27 ต.ค. 2560,-,0.1457,0.1472
30 ต.ค. 2560,-,0.1457,0.1471
31 ต.ค. 2560,-,0.1456,0.1471
01 พ.ย. 2560,-,0.1454,0.1468
02 พ.ย. 2560,-,0.145,0.1465
03 พ.ย. 2560,-,0.145,0.1465
06 พ.ย. 2560,-,0.1453,0.1468
07 พ.ย. 2560,-,0.1451,0.1465
08 พ.ย. 2560,-,0.1452,0.1467
09 พ.ย. 2560,-,0.1451,0.1466
10 พ.ย. 2560,-,0.145,0.1464
13 พ.ย. 2560,-,0.1449,0.1464
14 พ.ย. 2560,-,0.1449,0.1464
15 พ.ย. 2560,-,0.1448,0.1462
16 พ.ย. 2560,-,0.1446,0.1461
17 พ.ย. 2560,-,0.144,0.1454
20 พ.ย. 2560,-,0.1437,0.1451
21 พ.ย. 2560,-,0.1438,0.1453
22 พ.ย. 2560,-,0.1435,0.1449
23 พ.ย. 2560,-,0.1432,0.1447
24 พ.ย. 2560,-,0.1431,0.1445
27 พ.ย. 2560,-,0.1431,0.1445
28 พ.ย. 2560,-,0.1429,0.1444
29 พ.ย. 2560,-,0.1427,0.1441
30 พ.ย. 2560,-,0.1428,0.1442
01 ธ.ค. 2560,-,0.143,0.1445
04 ธ.ค. 2560,-,0.143,0.1445
06 ธ.ค. 2560,-,0.1429,0.1443
07 ธ.ค. 2560,-,0.1429,0.1444
08 ธ.ค. 2560,-,0.143,0.1444
12 ธ.ค. 2560,-,0.1428,0.1443
13 ธ.ค. 2560,-,0.1428,0.1443
14 ธ.ค. 2560,-,0.1424,0.1439
15 ธ.ค. 2560,-,0.1424,0.1439
18 ธ.ค. 2560,-,0.1426,0.1441
19 ธ.ค. 2560,-,0.1436,0.145
20 ธ.ค. 2560,-,0.1434,0.1448
21 ธ.ค. 2560,-,0.1434,0.1448
22 ธ.ค. 2560,-,0.1434,0.1448
25 ธ.ค. 2560,-,0.1434,0.1448
26 ธ.ค. 2560,-,0.1436,0.145
27 ธ.ค. 2560,-,0.1438,0.1453
28 ธ.ค. 2560,-,0.1433,0.1448
29 ธ.ค. 2560,-,0.1432,0.1446
03 ม.ค. 2561,-,0.1421,0.1435
04 ม.ค. 2561,-,0.1416,0.143
05 ม.ค. 2561,-,0.1411,0.1425
08 ม.ค. 2561,-,0.1408,0.1423
09 ม.ค. 2561,-,0.1412,0.1426
10 ม.ค. 2561,-,0.1412,0.1426
11 ม.ค. 2561,-,0.1405,0.1419
12 ม.ค. 2561,-,0.1399,0.1414
15 ม.ค. 2561,-,0.1398,0.1413
16 ม.ค. 2561,-,0.14,0.1414
17 ม.ค. 2561,-,0.1399,0.1413
18 ม.ค. 2561,-,0.14,0.1414
19 ม.ค. 2561,-,0.1396,0.1411
22 ม.ค. 2561,-,0.1397,0.1411
23 ม.ค. 2561,-,0.1394,0.1408
24 ม.ค. 2561,-,0.139,0.1404
25 ม.ค. 2561,-,0.1377,0.1392
26 ม.ค. 2561,-,0.1375,0.1389
29 ม.ค. 2561,-,0.1373,0.1387
30 ม.ค. 2561,-,0.1378,0.1392
31 ม.ค. 2561,-,0.1374,0.1389
01 ก.พ. 2561,-,0.1373,0.1389
02 ก.พ. 2561,-,0.1372,0.1387
05 ก.พ. 2561,-,0.1379,0.1394
06 ก.พ. 2561,-,0.1386,0.1399
07 ก.พ. 2561,-,0.1378,0.1393
08 ก.พ. 2561,-,0.1389,0.1404
09 ก.พ. 2561,-,0.1395,0.1409
12 ก.พ. 2561,-,0.1385,0.1401
13 ก.พ. 2561,-,0.1383,0.1397
14 ก.พ. 2561,-,0.1376,0.139
15 ก.พ. 2561,-,0.1371,0.1386
16 ก.พ. 2561,-,0.1369,0.1383
19 ก.พ. 2561,-,0.1371,0.1386
20 ก.พ. 2561,-,0.1377,0.1392
21 ก.พ. 2561,-,0.1381,0.1396
22 ก.พ. 2561,-,0.1383,0.1399
23 ก.พ. 2561,-,0.1378,0.1392
26 ก.พ. 2561,-,0.1373,0.1387
27 ก.พ. 2561,-,0.1368,0.1383
28 ก.พ. 2561,-,0.1375,0.1391
02 มี.ค. 2561,-,0.1376,0.139
05 มี.ค. 2561,-,0.1373,0.1388
06 มี.ค. 2561,-,0.1371,0.1386
07 มี.ค. 2561,-,0.137,0.1384
08 มี.ค. 2561,-,0.1368,0.1383
09 มี.ค. 2561,-,0.1371,0.1386
12 มี.ค. 2561,-,0.1368,0.1384
13 มี.ค. 2561,-,0.1366,0.1382
14 มี.ค. 2561,-,0.1363,0.1377
15 มี.ค. 2561,-,0.1361,0.1376
16 มี.ค. 2561,-,0.1364,0.1379
19 มี.ค. 2561,-,0.1364,0.138
20 มี.ค. 2561,-,0.1362,0.1378
21 มี.ค. 2561,-,0.1363,0.1378
22 มี.ค. 2561,-,0.1361,0.1377
23 มี.ค. 2561,-,0.1364,0.1379
26 มี.ค. 2561,-,0.1359,0.1376
27 มี.ค. 2561,-,0.1357,0.1373
28 มี.ค. 2561,-,0.1361,0.1376
29 มี.ค. 2561,-,0.1363,0.1377
30 มี.ค. 2561,-,0.1362,0.1377
02 เม.ย. 2561,-,0.1359,0.1376
03 เม.ย. 2561,-,0.1361,0.1377
04 เม.ย. 2561,-,0.136,0.1376
05 เม.ย. 2561,-,0.1361,0.1376
09 เม.ย. 2561,-,0.1363,0.1378
10 เม.ย. 2561,-,0.1363,0.1379
11 เม.ย. 2561,-,0.1361,0.1376
12 เม.ย. 2561,-,0.1359,0.1375
17 เม.ย. 2561,-,0.1361,0.1377
18 เม.ย. 2561,-,0.1364,0.1378
19 เม.ย. 2561,-,0.1364,0.1379
20 เม.ย. 2561,-,0.1364,0.138
23 เม.ย. 2561,-,0.1371,0.1386
24 เม.ย. 2561,-,0.1377,0.1392
25 เม.ย. 2561,-,0.1375,0.1391
26 เม.ย. 2561,-,0.1379,0.1395
27 เม.ย. 2561,-,0.1381,0.1397
30 เม.ย. 2561,-,0.1376,0.1392
02 พ.ค. 2561,-,0.1385,0.1401
03 พ.ค. 2561,-,0.1386,0.1402
04 พ.ค. 2561,-,0.1383,0.1398
07 พ.ค. 2561,-,0.1387,0.1403
08 พ.ค. 2561,-,0.1393,0.1407
09 พ.ค. 2561,-,0.1401,0.1416
10 พ.ค. 2561,-,0.1403,0.1418
11 พ.ค. 2561,-,0.1396,0.141
14 พ.ค. 2561,-,0.1391,0.1406
15 พ.ค. 2561,-,0.1393,0.1408
16 พ.ค. 2561,-,0.1402,0.1417
17 พ.ค. 2561,-,0.1399,0.1414
18 พ.ค. 2561,-,0.1402,0.1418
21 พ.ค. 2561,-,0.1406,0.1421
22 พ.ค. 2561,-,0.1403,0.1419
23 พ.ค. 2561,-,0.1401,0.1416
24 พ.ค. 2561,-,0.1403,0.1418
25 พ.ค. 2561,-,0.1398,0.1413
28 พ.ค. 2561,-,0.1393,0.1409
30 พ.ค. 2561,-,0.1399,0.1414
31 พ.ค. 2561,-,0.1394,0.1408
01 มิ.ย. 2561,-,0.1398,0.1413
04 มิ.ย. 2561,-,0.1397,0.1412
05 มิ.ย. 2561,-,0.1394,0.1408
06 มิ.ย. 2561,-,0.139,0.1405
07 มิ.ย. 2561,-,0.1392,0.1406
08 มิ.ย. 2561,-,0.1397,0.1412
11 มิ.ย. 2561,-,0.1398,0.1414
12 มิ.ย. 2561,-,0.1398,0.1414
13 มิ.ย. 2561,-,0.1401,0.1416
14 มิ.ย. 2561,-,0.1402,0.1417
15 มิ.ย. 2561,-,0.1412,0.1427
18 มิ.ย. 2561,-,0.1425,0.144
19 มิ.ย. 2561,-,0.1424,0.1439
20 มิ.ย. 2561,-,0.1424,0.1439
21 มิ.ย. 2561,-,0.143,0.1446
22 มิ.ย. 2561,-,0.1432,0.1446
25 มิ.ย. 2561,-,0.1432,0.1448
26 มิ.ย. 2561,-,0.1432,0.1447
27 มิ.ย. 2561,-,0.1433,0.1448
28 มิ.ย. 2561,-,0.1434,0.1448
29 มิ.ย. 2561,-,0.1439,0.1453
02 ก.ค. 2561,-,0.1434,0.1448
03 ก.ค. 2561,-,0.144,0.1455
04 ก.ค. 2561,-,0.143,0.1444
05 ก.ค. 2561,-,0.1434,0.145
06 ก.ค. 2561,-,0.1434,0.1448
09 ก.ค. 2561,-,0.143,0.1445
10 ก.ค. 2561,-,0.1429,0.1445
11 ก.ค. 2561,-,0.1436,0.1451
12 ก.ค. 2561,-,0.1439,0.1453
13 ก.ค. 2561,-,0.1435,0.1449
16 ก.ค. 2561,-,0.1437,0.1452
17 ก.ค. 2561,-,0.1435,0.1451
18 ก.ค. 2561,-,0.1438,0.1454
19 ก.ค. 2561,-,0.144,0.1455
20 ก.ค. 2561,-,0.1444,0.1458
23 ก.ค. 2561,-,0.1438,0.1454
24 ก.ค. 2561,-,0.1433,0.1449
25 ก.ค. 2561,-,0.1428,0.1443
26 ก.ค. 2561,-,0.1424,0.1438
31 ก.ค. 2561,-,0.1425,0.144
01 ส.ค. 2561,-,0.1419,0.1433
02 ส.ค. 2561,-,0.1417,0.1432
03 ส.ค. 2561,-,0.1424,0.1439
06 ส.ค. 2561,-,0.1419,0.1433
07 ส.ค. 2561,-,0.1423,0.1438
08 ส.ค. 2561,-,0.1418,0.1433
09 ส.ค. 2561,-,0.1417,0.1433
10 ส.ค. 2561,-,0.1421,0.1436
14 ส.ค. 2561,-,0.1422,0.1437
15 ส.ค. 2561,-,0.1423,0.1437
16 ส.ค. 2561,-,0.1421,0.1436
17 ส.ค. 2561,-,0.1417,0.1431
20 ส.ค. 2561,-,0.1417,0.1432
21 ส.ค. 2561,-,0.1402,0.1418
22 ส.ค. 2561,-,0.1398,0.1413
23 ส.ค. 2561,-,0.1402,0.1416
24 ส.ค. 2561,-,0.1403,0.1417
27 ส.ค. 2561,-,0.1392,0.1406
28 ส.ค. 2561,-,0.139,0.1404
29 ส.ค. 2561,-,0.1395,0.1409
30 ส.ค. 2561,-,0.1395,0.1411
31 ส.ค. 2561,-,0.1398,0.1413
03 ก.ย. 2561,-,0.1398,0.1413
04 ก.ย. 2561,-,0.1397,0.1413
05 ก.ย. 2561,-,0.14,0.1414
06 ก.ย. 2561,-,0.1399,0.1414
07 ก.ย. 2561,-,0.1399,0.1414
10 ก.ย. 2561,-,0.1402,0.1417
11 ก.ย. 2561,-,0.1401,0.1416
12 ก.ย. 2561,-,0.1402,0.1416
