งวด,ซื้อตั๋วเงิน,ซื้อเงินโอน,อัตราขาย
26 มิ.ย. 2557,5.1287,5.1535,5.2687
27 มิ.ย. 2557,5.1403,5.1673,5.2823
30 มิ.ย. 2557,5.1433,5.1678,5.2869
02 ก.ค. 2557,5.1383,5.163,5.2859
03 ก.ค. 2557,5.1309,5.1561,5.2768
04 ก.ค. 2557,5.1361,5.1618,5.281
07 ก.ค. 2557,5.1391,5.1624,5.29
08 ก.ค. 2557,5.1429,5.1694,5.2813
09 ก.ค. 2557,5.1371,5.166,5.2811
10 ก.ค. 2557,5.1106,5.1388,5.2502
14 ก.ค. 2557,5.1037,5.1275,5.2471
15 ก.ค. 2557,5.1026,5.129,5.2421
16 ก.ค. 2557,5.103,5.1315,5.2404
17 ก.ค. 2557,5.1029,5.1307,5.2461
18 ก.ค. 2557,5.109,5.1373,5.2557
21 ก.ค. 2557,5.0867,5.1137,5.2331
22 ก.ค. 2557,5.0551,5.0801,5.1966
23 ก.ค. 2557,5.0476,5.0751,5.184
24 ก.ค. 2557,5.0576,5.0843,5.1927
25 ก.ค. 2557,5.0635,5.0884,5.2012
28 ก.ค. 2557,5.0597,5.0831,5.2043
29 ก.ค. 2557,5.0631,5.0879,5.2008
30 ก.ค. 2557,5.0736,5.1,5.2127
31 ก.ค. 2557,5.102,5.1301,5.2404
01 ส.ค. 2557,5.1344,5.1638,5.2762
04 ส.ค. 2557,5.1232,5.1471,5.2676
05 ส.ค. 2557,5.125,5.1507,5.2616
06 ส.ค. 2557,5.1364,5.1627,5.274
07 ส.ค. 2557,5.15,5.1784,5.2932
08 ส.ค. 2557,5.1532,5.1825,5.2936
13 ส.ค. 2557,5.1168,5.1419,5.2603
14 ส.ค. 2557,5.107,5.1338,5.2457
15 ส.ค. 2557,5.1089,5.1352,5.2433
18 ส.ค. 2557,5.1018,5.1292,5.2427
19 ส.ค. 2557,5.1095,5.1373,5.2534
20 ส.ค. 2557,5.1134,5.1407,5.2562
21 ส.ค. 2557,5.1357,5.1616,5.2772
22 ส.ค. 2557,5.1051,5.1323,5.2511
25 ส.ค. 2557,5.1224,5.1482,5.2663
26 ส.ค. 2557,5.1142,5.1385,5.2524
27 ส.ค. 2557,5.1077,5.134,5.2542
28 ส.ค. 2557,5.1111,5.1388,5.2533
29 ส.ค. 2557,5.119,5.1456,5.2628
01 ก.ย. 2557,5.1206,5.1449,5.2639
02 ก.ย. 2557,5.1328,5.1585,5.2765
03 ก.ย. 2557,5.1437,5.1736,5.2836
04 ก.ย. 2557,5.1317,5.1599,5.277
05 ก.ย. 2557,5.147,5.1737,5.2856
08 ก.ย. 2557,5.1308,5.1559,5.2755
09 ก.ย. 2557,5.149,5.1775,5.2933
10 ก.ย. 2557,5.1595,5.1878,5.2967
11 ก.ย. 2557,5.1759,5.1975,5.2976
12 ก.ย. 2557,5.1754,5.2032,5.3116
15 ก.ย. 2557,5.1754,5.2009,5.3203
16 ก.ย. 2557,5.1646,5.1913,5.3135
17 ก.ย. 2557,5.1623,5.1865,5.3031
18 ก.ย. 2557,5.1752,5.201,5.3229
19 ก.ย. 2557,5.1714,5.1973,5.3161
22 ก.ย. 2557,5.1634,5.1913,5.306
23 ก.ย. 2557,5.1738,5.2023,5.3103
24 ก.ย. 2557,5.1772,5.2029,5.3119
